t,agent_id,y_t_x,y_t_y,nu_t,kappa_i
32,0,94.86,11.77,0.32,Vehicle
32,1,146.46,-138.74,0.03,Vehicle
32,2,-45.45,-97.01,0.08,Vehicle
32,3,7.85,-99.03,0.00,Vehicle
32,4,-103.62,-12.21,0.54,Vehicle
32,5,55.81,-111.19,0.00,Vehicle
32,6,-146.49,-138.95,0.00,Vehicle
32,7,-137.78,-4.04,0.90,Vehicle
32,8,-62.62,-125.02,0.00,Pedestrian
32,9,-88.07,-95.73,0.00,Pedestrian
32,10,95.72,-116.30,0.00,Pedestrian
32,11,140.94,125.60,0.00,Pedestrian
32,12,15.54,118.11,0.00,Pedestrian
32,13,15.54,131.64,0.00,Pedestrian
32,14,-31.97,-60.61,0.00,Pedestrian
32,15,-127.79,15.44,0.00,Pedestrian
32,16,140.81,38.51,0.00,Pedestrian
32,17,60.61,64.98,0.00,Pedestrian
32,18,-62.62,-135.25,0.00,Pedestrian
33,0,95.19,11.78,0.10,Vehicle
33,1,146.46,-138.74,0.02,Vehicle
33,2,-45.32,-97.00,0.04,Vehicle
33,3,7.85,-99.06,0.00,Vehicle
33,4,-103.62,-12.20,0.61,Vehicle
33,5,55.81,-111.52,0.00,Vehicle
33,6,-146.49,-138.95,0.00,Vehicle
33,7,-137.77,-3.97,0.62,Vehicle
33,8,-62.69,-125.04,0.00,Pedestrian
33,9,-88.17,-95.73,0.00,Pedestrian
33,10,95.72,-116.20,0.00,Pedestrian
33,11,140.94,125.70,0.00,Pedestrian
33,12,15.60,118.13,0.00,Pedestrian
33,13,15.61,131.65,0.00,Pedestrian
33,14,-32.05,-60.65,0.00,Pedestrian
33,15,-127.69,15.44,0.00,Pedestrian
33,16,140.81,38.41,0.00,Pedestrian
33,17,60.58,64.88,0.00,Pedestrian
33,18,-62.69,-135.26,0.00,Pedestrian
34,0,95.18,11.77,0.19,Vehicle
34,1,146.46,-138.74,0.02,Vehicle
34,2,-45.32,-97.00,0.04,Vehicle
34,3,7.85,-99.06,0.00,Vehicle
34,4,-103.62,-12.18,0.70,Vehicle
34,5,55.81,-111.52,0.00,Vehicle
34,6,-146.49,-138.95,0.00,Vehicle
34,7,-137.77,-4.09,0.71,Vehicle
34,8,-62.60,-125.04,0.00,Pedestrian
34,9,-88.17,-95.73,0.00,Pedestrian
34,10,95.72,-116.20,0.00,Pedestrian
34,11,140.94,125.70,0.00,Pedestrian
34,12,15.52,118.13,0.00,Pedestrian
34,13,15.52,131.65,0.00,Pedestrian
34,14,-32.05,-60.60,0.00,Pedestrian
34,15,-127.69,15.44,0.00,Pedestrian
34,16,140.81,38.41,0.00,Pedestrian
34,17,60.58,64.88,0.00,Pedestrian
34,18,-62.60,-135.26,0.00,Pedestrian
35,0,95.18,11.76,0.07,Vehicle
35,1,146.46,-138.74,0.01,Vehicle
35,2,-45.32,-97.01,0.02,Vehicle
35,3,7.85,-99.06,0.00,Vehicle
35,4,-103.62,-12.17,0.78,Vehicle
35,5,55.81,-111.52,0.00,Vehicle
35,6,-146.49,-138.95,0.00,Vehicle
35,7,-137.76,-4.11,0.46,Vehicle
35,8,-62.59,-125.04,0.00,Pedestrian
35,9,-88.17,-95.73,0.00,Pedestrian
35,10,95.72,-116.20,0.00,Pedestrian
35,11,140.94,125.70,0.00,Pedestrian
35,12,15.50,118.13,0.00,Pedestrian
35,13,15.50,131.65,0.00,Pedestrian
35,14,-32.05,-60.59,0.00,Pedestrian
35,15,-127.69,15.44,0.00,Pedestrian
35,16,140.81,38.41,0.00,Pedestrian
35,17,60.58,64.88,0.00,Pedestrian
35,18,-62.59,-135.26,0.00,Pedestrian
36,0,95.74,11.78,0.02,Vehicle
36,1,146.46,-138.74,0.00,Vehicle
36,2,-45.09,-97.00,0.01,Vehicle
36,3,7.85,-99.11,0.00,Vehicle
36,4,-103.62,-12.16,0.18,Vehicle
36,5,55.79,-112.08,0.00,Vehicle
36,6,-146.49,-138.95,0.00,Vehicle
36,7,-137.74,-3.89,0.30,Vehicle
36,8,-62.75,-125.07,0.00,Pedestrian
36,9,-88.33,-95.73,0.00,Pedestrian
36,10,95.72,-116.03,0.00,Pedestrian
36,11,140.94,125.86,0.00,Pedestrian
36,12,15.67,118.16,0.00,Pedestrian
36,13,15.67,131.66,0.00,Pedestrian
36,14,-32.19,-60.68,0.00,Pedestrian
36,15,-127.52,15.44,0.00,Pedestrian
36,16,140.81,38.24,0.00,Pedestrian
36,17,60.70,65.00,0.00,Pedestrian
36,18,-62.75,-135.27,0.00,Pedestrian
37,0,95.74,11.77,0.32,Vehicle
37,1,146.46,-138.74,0.03,Vehicle
37,2,-45.10,-97.00,0.07,Vehicle
37,3,7.85,-99.11,0.01,Vehicle
37,4,-103.62,-12.16,0.15,Vehicle
37,5,55.79,-112.08,0.00,Vehicle
37,6,-146.49,-138.95,0.00,Vehicle
37,7,-137.74,-4.07,0.68,Vehicle
37,8,-62.62,-125.07,0.00,Pedestrian
37,9,-88.33,-95.73,0.00,Pedestrian
37,10,95.72,-116.03,0.00,Pedestrian
37,11,140.94,125.86,0.00,Pedestrian
37,12,15.53,118.16,0.00,Pedestrian
37,13,15.53,131.66,0.00,Pedestrian
37,14,-32.19,-60.60,0.00,Pedestrian
37,15,-127.52,15.44,0.00,Pedestrian
37,16,140.81,38.24,0.00,Pedestrian
37,17,60.61,65.00,0.00,Pedestrian
37,18,-62.62,-135.27,0.00,Pedestrian
38,0,95.74,11.76,0.24,Vehicle
38,1,146.46,-138.74,0.01,Vehicle
38,2,-45.09,-97.00,0.03,Vehicle
38,3,7.85,-99.11,0.01,Vehicle
38,4,-103.62,-12.15,0.19,Vehicle
38,5,55.79,-112.08,0.00,Vehicle
38,6,-146.49,-138.95,0.00,Vehicle
38,7,-137.74,-4.11,0.42,Vehicle
38,8,-62.59,-125.07,0.00,Pedestrian
38,9,-88.33,-95.73,0.00,Pedestrian
38,10,95.72,-116.03,0.00,Pedestrian
38,11,140.94,125.86,0.00,Pedestrian
38,12,15.51,118.16,0.00,Pedestrian
38,13,15.51,131.66,0.00,Pedestrian
38,14,-32.19,-60.59,0.00,Pedestrian
38,15,-127.52,15.44,0.00,Pedestrian
38,16,140.81,38.24,0.00,Pedestrian
38,17,60.59,65.00,0.00,Pedestrian
38,18,-62.59,-135.27,0.00,Pedestrian
39,0,96.37,11.79,0.04,Vehicle
39,1,146.46,-138.74,0.01,Vehicle
39,2,-44.84,-96.99,0.01,Vehicle
39,3,7.85,-99.23,0.00,Vehicle
39,4,-103.62,-12.15,0.28,Vehicle
39,5,55.78,-112.71,0.00,Vehicle
39,6,-146.49,-138.95,0.00,Vehicle
39,7,-137.73,-4.12,0.40,Vehicle
39,8,-62.77,-125.11,0.00,Pedestrian
39,9,-88.52,-95.73,0.00,Pedestrian
39,10,95.72,-115.84,0.00,Pedestrian
39,11,140.94,126.05,0.00,Pedestrian
39,12,15.69,118.19,0.00,Pedestrian
39,13,15.69,131.68,0.00,Pedestrian
39,14,-32.34,-60.70,0.00,Pedestrian
39,15,-127.33,15.44,0.00,Pedestrian
39,16,140.81,38.05,0.00,Pedestrian
39,17,60.57,64.81,0.00,Pedestrian
39,18,-62.77,-135.29,0.00,Pedestrian
40,0,96.37,11.77,0.30,Vehicle
40,1,146.46,-138.74,0.03,Vehicle
40,2,-44.84,-97.00,0.08,Vehicle
40,3,7.85,-99.23,0.10,Vehicle
40,4,-103.62,-12.13,0.40,Vehicle
40,5,55.78,-112.71,0.00,Vehicle
40,6,-146.49,-138.95,0.00,Vehicle
40,7,-137.73,-4.12,0.26,Vehicle
40,8,-62.62,-125.11,0.00,Pedestrian
40,9,-88.52,-95.73,0.00,Pedestrian
40,10,95.72,-115.84,0.00,Pedestrian
40,11,140.94,126.05,0.00,Pedestrian
40,12,15.54,118.19,0.00,Pedestrian
40,13,15.54,131.68,0.00,Pedestrian
40,14,-32.34,-60.61,0.00,Pedestrian
40,15,-127.33,15.44,0.00,Pedestrian
40,16,140.81,38.05,0.00,Pedestrian
40,17,60.57,64.81,0.00,Pedestrian
40,18,-62.62,-135.29,0.00,Pedestrian
41,0,96.37,11.77,0.31,Vehicle
41,1,146.46,-138.74,0.01,Vehicle
41,2,-44.84,-97.00,0.03,Vehicle
41,3,7.85,-99.23,0.10,Vehicle
41,4,-103.62,-12.12,0.47,Vehicle
41,5,55.78,-112.71,0.00,Vehicle
41,6,-146.49,-138.95,0.00,Vehicle
41,7,-137.73,-4.13,0.26,Vehicle
41,8,-62.59,-125.11,0.00,Pedestrian
41,9,-88.52,-95.73,0.00,Pedestrian
41,10,95.72,-115.84,0.00,Pedestrian
41,11,140.94,126.05,0.00,Pedestrian
41,12,15.51,118.19,0.00,Pedestrian
41,13,15.51,131.68,0.00,Pedestrian
41,14,-32.34,-60.59,0.00,Pedestrian
41,15,-127.33,15.44,0.00,Pedestrian
41,16,140.81,38.05,0.00,Pedestrian
41,17,60.57,64.81,0.00,Pedestrian
41,18,-62.59,-135.29,0.00,Pedestrian
42,0,97.00,11.80,0.05,Vehicle
42,1,146.46,-138.74,0.01,Vehicle
42,2,-44.59,-96.99,0.01,Vehicle
42,3,7.85,-99.39,0.03,Vehicle
42,4,-103.62,-12.11,0.56,Vehicle
42,5,55.76,-113.35,0.00,Vehicle
42,6,-146.49,-138.95,0.00,Vehicle
42,7,-137.71,-3.88,0.25,Vehicle
42,8,-62.77,-125.15,0.00,Pedestrian
42,9,-88.71,-95.73,0.00,Pedestrian
42,10,95.72,-115.65,0.00,Pedestrian
42,11,140.94,126.24,0.00,Pedestrian
42,12,15.69,118.23,0.00,Pedestrian
42,13,15.69,131.70,0.00,Pedestrian
42,14,-32.49,-60.70,0.00,Pedestrian
42,15,-127.14,15.44,0.00,Pedestrian
42,16,140.81,37.86,0.00,Pedestrian
42,17,60.71,64.94,0.00,Pedestrian
42,18,-62.77,-135.31,0.00,Pedestrian
43,0,97.00,11.78,0.29,Vehicle
43,1,146.46,-138.74,0.03,Vehicle
43,2,-44.59,-96.99,0.08,Vehicle
43,3,7.85,-99.39,0.03,Vehicle
43,4,-103.62,-12.10,0.67,Vehicle
43,5,55.76,-113.35,0.00,Vehicle
43,6,-146.49,-138.95,0.00,Vehicle
43,7,-137.71,-4.07,0.75,Vehicle
43,8,-62.62,-125.15,0.00,Pedestrian
43,9,-88.71,-95.73,0.00,Pedestrian
43,10,95.72,-115.65,0.00,Pedestrian
43,11,140.94,126.24,0.00,Pedestrian
43,12,15.54,118.23,0.00,Pedestrian
43,13,15.54,131.70,0.00,Pedestrian
43,14,-32.49,-60.61,0.00,Pedestrian
43,15,-127.14,15.44,0.00,Pedestrian
43,16,140.81,37.86,0.00,Pedestrian
43,17,60.61,64.94,0.00,Pedestrian
43,18,-62.62,-135.31,0.00,Pedestrian
44,0,97.00,11.78,0.19,Vehicle
44,1,146.46,-138.74,0.01,Vehicle
44,2,-44.59,-96.99,0.03,Vehicle
44,3,7.85,-99.39,0.01,Vehicle
44,4,-103.62,-12.08,0.74,Vehicle
44,5,55.76,-113.35,0.00,Vehicle
44,6,-146.49,-138.95,0.00,Vehicle
44,7,-137.71,-4.11,0.43,Vehicle
44,8,-62.59,-125.15,0.00,Pedestrian
44,9,-88.71,-95.73,0.00,Pedestrian
44,10,95.72,-115.65,0.00,Pedestrian
44,11,140.94,126.24,0.00,Pedestrian
44,12,15.51,118.23,0.00,Pedestrian
44,13,15.51,131.70,0.00,Pedestrian
44,14,-32.49,-60.59,0.00,Pedestrian
44,15,-127.14,15.44,0.00,Pedestrian
44,16,140.81,37.86,0.00,Pedestrian
44,17,60.59,64.94,0.00,Pedestrian
44,18,-62.59,-135.31,0.00,Pedestrian
45,0,97.64,11.81,0.04,Vehicle
45,1,146.46,-138.74,0.01,Vehicle
45,2,-44.34,-96.98,0.01,Vehicle
45,3,7.85,-99.60,0.00,Vehicle
45,4,-103.62,-12.08,0.21,Vehicle
45,5,55.75,-113.99,0.00,Vehicle
45,6,-146.49,-138.95,0.00,Vehicle
45,7,-137.69,-3.86,0.32,Vehicle
45,8,-62.77,-125.19,0.00,Pedestrian
45,9,-88.91,-95.73,0.00,Pedestrian
45,10,95.72,-115.46,0.00,Pedestrian
45,11,140.94,126.44,0.00,Pedestrian
45,12,15.69,118.27,0.00,Pedestrian
45,13,15.69,131.71,0.00,Pedestrian
45,14,-32.65,-60.70,0.00,Pedestrian
45,15,-126.95,15.44,0.00,Pedestrian
45,16,140.81,37.67,0.00,Pedestrian
45,17,60.57,64.75,0.00,Pedestrian
45,18,-62.78,-135.32,0.00,Pedestrian
46,0,97.64,11.80,0.21,Vehicle
46,1,146.46,-138.74,0.03,Vehicle
46,2,-44.34,-96.99,0.08,Vehicle
46,3,7.85,-99.60,0.03,Vehicle
46,4,-103.62,-12.07,0.22,Vehicle
46,5,55.75,-113.99,0.00,Vehicle
46,6,-146.49,-138.95,0.00,Vehicle
46,7,-137.69,-4.06,0.75,Vehicle
46,8,-62.62,-125.19,0.00,Pedestrian
46,9,-88.91,-95.73,0.00,Pedestrian
46,10,95.72,-115.46,0.00,Pedestrian
46,11,140.94,126.44,0.00,Pedestrian
46,12,15.54,118.27,0.00,Pedestrian
46,13,15.54,131.71,0.00,Pedestrian
46,14,-32.65,-60.61,0.00,Pedestrian
46,15,-126.95,15.44,0.00,Pedestrian
46,16,140.81,37.67,0.00,Pedestrian
46,17,60.57,64.75,0.00,Pedestrian
46,18,-62.62,-135.32,0.00,Pedestrian
47,0,97.64,11.80,0.11,Vehicle
47,1,146.46,-138.74,0.01,Vehicle
47,2,-44.34,-96.99,0.03,Vehicle
47,3,7.85,-99.60,0.01,Vehicle
47,4,-103.62,-12.06,0.27,Vehicle
47,5,55.75,-113.99,0.00,Vehicle
47,6,-146.49,-138.95,0.00,Vehicle
47,7,-137.68,-4.10,0.49,Vehicle
47,8,-62.59,-125.19,0.00,Pedestrian
47,9,-88.91,-95.73,0.00,Pedestrian
47,10,95.72,-115.46,0.00,Pedestrian
47,11,140.94,126.44,0.00,Pedestrian
47,12,15.51,118.27,0.00,Pedestrian
47,13,15.51,131.71,0.00,Pedestrian
47,14,-32.65,-60.59,0.00,Pedestrian
47,15,-126.95,15.44,0.00,Pedestrian
47,16,140.81,37.67,0.00,Pedestrian
47,17,60.57,64.75,0.00,Pedestrian
47,18,-62.59,-135.32,0.00,Pedestrian
48,0,98.27,11.84,0.04,Vehicle
48,1,146.46,-138.74,0.01,Vehicle
48,2,-44.09,-96.98,0.01,Vehicle
48,3,7.85,-99.85,0.00,Vehicle
48,4,-103.62,-12.05,0.36,Vehicle
48,5,55.73,-114.61,0.00,Vehicle
48,6,-146.49,-138.95,0.00,Vehicle
48,7,-137.66,-3.87,0.49,Vehicle
48,8,-62.77,-125.23,0.00,Pedestrian
48,9,-89.09,-95.73,0.00,Pedestrian
48,10,95.72,-115.27,0.00,Pedestrian
48,11,140.94,126.62,0.00,Pedestrian
48,12,15.69,118.30,0.00,Pedestrian
48,13,15.69,131.73,0.00,Pedestrian
48,14,-32.80,-60.70,0.00,Pedestrian
48,15,-126.76,15.44,0.00,Pedestrian
48,16,140.81,37.48,0.00,Pedestrian
48,17,60.70,64.87,0.00,Pedestrian
48,18,-62.77,-135.34,0.00,Pedestrian
49,0,98.27,11.83,0.12,Vehicle
49,1,146.46,-138.74,0.03,Vehicle
49,2,-44.09,-96.99,0.08,Vehicle
49,3,7.85,-99.84,0.03,Vehicle
49,4,-103.62,-12.04,0.48,Vehicle
49,5,55.73,-114.61,0.00,Vehicle
49,6,-146.49,-138.95,0.00,Vehicle
49,7,-137.66,-4.07,0.79,Vehicle
49,8,-62.62,-125.23,0.00,Pedestrian
49,9,-89.09,-95.73,0.00,Pedestrian
49,10,95.72,-115.27,0.00,Pedestrian
49,11,140.94,126.62,0.00,Pedestrian
49,12,15.54,118.30,0.00,Pedestrian
49,13,15.54,131.73,0.00,Pedestrian
49,14,-32.80,-60.61,0.00,Pedestrian
49,15,-126.76,15.44,0.00,Pedestrian
49,16,140.81,37.48,0.00,Pedestrian
49,17,60.61,64.87,0.00,Pedestrian
49,18,-62.62,-135.34,0.00,Pedestrian
50,0,98.27,11.83,0.06,Vehicle
50,1,146.46,-138.74,0.01,Vehicle
50,2,-44.09,-96.99,0.03,Vehicle
50,3,7.85,-99.84,0.01,Vehicle
50,4,-103.62,-12.03,0.56,Vehicle
50,5,55.73,-114.61,0.00,Vehicle
50,6,-146.49,-138.95,0.00,Vehicle
50,7,-137.65,-4.11,0.51,Vehicle
50,8,-62.59,-125.23,0.00,Pedestrian
50,9,-89.09,-95.73,0.00,Pedestrian
50,10,95.72,-115.27,0.00,Pedestrian
50,11,140.94,126.62,0.00,Pedestrian
50,12,15.51,118.30,0.00,Pedestrian
50,13,15.51,131.73,0.00,Pedestrian
50,14,-32.80,-60.59,0.00,Pedestrian
50,15,-126.76,15.44,0.00,Pedestrian
50,16,140.81,37.48,0.00,Pedestrian
50,17,60.59,64.87,0.00,Pedestrian
50,18,-62.59,-135.34,0.00,Pedestrian
51,0,98.90,11.87,0.01,Vehicle
51,1,146.46,-138.74,0.01,Vehicle
51,2,-43.84,-96.98,0.01,Vehicle
51,3,7.85,-100.13,0.00,Vehicle
51,4,-103.62,-12.02,0.38,Vehicle
51,5,55.72,-115.25,0.00,Vehicle
51,6,-146.49,-138.95,0.00,Vehicle
51,7,-137.63,-3.86,0.47,Vehicle
51,8,-62.77,-125.27,0.00,Pedestrian
51,9,-89.29,-95.73,0.00,Pedestrian
51,10,95.72,-115.08,0.00,Pedestrian
51,11,140.94,126.81,0.00,Pedestrian
51,12,15.69,118.34,0.00,Pedestrian
51,13,15.69,131.74,0.00,Pedestrian
51,14,-32.96,-60.70,0.00,Pedestrian
51,15,-126.57,15.44,0.00,Pedestrian
51,16,140.81,37.29,0.00,Pedestrian
51,17,60.57,64.68,0.00,Pedestrian
51,18,-62.77,-135.36,0.00,Pedestrian
52,0,98.90,11.86,0.15,Vehicle
52,1,146.46,-138.74,0.03,Vehicle
52,2,-43.84,-96.98,0.08,Vehicle
52,3,7.85,-100.13,0.04,Vehicle
52,4,-103.62,-12.01,0.50,Vehicle
52,5,55.72,-115.25,0.00,Vehicle
52,6,-146.49,-138.95,0.00,Vehicle
52,7,-137.63,-4.06,0.80,Vehicle
52,8,-62.62,-125.27,0.00,Pedestrian
52,9,-89.29,-95.73,0.00,Pedestrian
52,10,95.72,-115.08,0.00,Pedestrian
52,11,140.94,126.81,0.00,Pedestrian
52,12,15.54,118.34,0.00,Pedestrian
52,13,15.54,131.74,0.00,Pedestrian
52,14,-32.96,-60.61,0.00,Pedestrian
52,15,-126.57,15.44,0.00,Pedestrian
52,16,140.81,37.29,0.00,Pedestrian
52,17,60.57,64.68,0.00,Pedestrian
52,18,-62.62,-135.36,0.00,Pedestrian
53,0,98.90,11.86,0.23,Vehicle
53,1,146.46,-138.74,0.01,Vehicle
53,2,-43.84,-96.98,0.03,Vehicle
53,3,7.86,-100.13,0.01,Vehicle
53,4,-103.62,-11.99,0.57,Vehicle
53,5,55.72,-115.25,0.00,Vehicle
53,6,-146.49,-138.95,0.00,Vehicle
53,7,-137.62,-4.10,0.50,Vehicle
53,8,-62.59,-125.27,0.00,Pedestrian
53,9,-89.29,-95.73,0.00,Pedestrian
53,10,95.72,-115.08,0.00,Pedestrian
53,11,140.94,126.81,0.00,Pedestrian
53,12,15.51,118.34,0.00,Pedestrian
53,13,15.51,131.74,0.00,Pedestrian
53,14,-32.96,-60.59,0.00,Pedestrian
53,15,-126.57,15.44,0.00,Pedestrian
53,16,140.81,37.29,0.00,Pedestrian
53,17,60.57,64.68,0.00,Pedestrian
53,18,-62.59,-135.36,0.00,Pedestrian
54,0,98.90,11.86,0.35,Vehicle
54,1,146.46,-138.74,0.01,Vehicle
54,2,-43.84,-96.98,0.01,Vehicle
54,3,7.86,-100.13,0.00,Vehicle
54,4,-103.62,-11.99,0.23,Vehicle
54,5,55.72,-115.25,0.00,Vehicle
54,6,-146.49,-138.95,0.00,Vehicle
54,7,-137.61,-4.12,0.49,Vehicle
54,8,-62.58,-125.27,0.00,Pedestrian
54,9,-89.29,-95.73,0.00,Pedestrian
54,10,95.72,-115.08,0.00,Pedestrian
54,11,140.94,126.81,0.00,Pedestrian
54,12,15.50,118.34,0.00,Pedestrian
54,13,15.50,131.74,0.00,Pedestrian
54,14,-32.96,-60.58,0.00,Pedestrian
54,15,-126.57,15.44,0.00,Pedestrian
54,16,140.81,37.29,0.00,Pedestrian
54,17,60.57,64.68,0.00,Pedestrian
54,18,-62.58,-135.36,0.00,Pedestrian
55,0,99.53,11.90,0.06,Vehicle
55,1,146.46,-138.74,0.00,Vehicle
55,2,-43.59,-96.97,0.01,Vehicle
55,3,7.86,-100.45,0.00,Vehicle
55,4,-103.61,-11.99,0.16,Vehicle
55,5,55.70,-115.88,0.00,Vehicle
55,6,-146.49,-138.95,0.00,Vehicle
55,7,-137.60,-3.87,0.33,Vehicle
55,8,-62.77,-125.31,0.00,Pedestrian
55,9,-89.48,-95.73,0.00,Pedestrian
55,10,95.73,-114.89,0.00,Pedestrian
55,11,140.94,127.00,0.00,Pedestrian
55,12,15.69,118.37,0.00,Pedestrian
55,13,15.69,131.76,0.00,Pedestrian
55,14,-33.11,-60.70,0.00,Pedestrian
55,15,-126.38,15.43,0.00,Pedestrian
55,16,140.82,37.10,0.00,Pedestrian
55,17,60.71,64.82,0.00,Pedestrian
55,18,-62.77,-135.38,0.00,Pedestrian
56,0,99.53,11.90,0.05,Vehicle
56,1,146.46,-138.74,0.03,Vehicle
56,2,-43.59,-96.98,0.08,Vehicle
56,3,7.86,-100.45,0.04,Vehicle
56,4,-103.62,-11.98,0.19,Vehicle
56,5,55.70,-115.88,0.00,Vehicle
56,6,-146.49,-138.95,0.00,Vehicle
56,7,-137.59,-4.07,0.82,Vehicle
56,8,-62.62,-125.31,0.00,Pedestrian
56,9,-89.48,-95.73,0.00,Pedestrian
56,10,95.73,-114.89,0.00,Pedestrian
56,11,140.94,127.00,0.00,Pedestrian
56,12,15.54,118.37,0.00,Pedestrian
56,13,15.54,131.76,0.00,Pedestrian
56,14,-33.11,-60.61,0.00,Pedestrian
56,15,-126.38,15.43,0.00,Pedestrian
56,16,140.82,37.10,0.00,Pedestrian
56,17,60.61,64.82,0.00,Pedestrian
56,18,-62.62,-135.38,0.00,Pedestrian
57,0,99.54,11.91,0.02,Vehicle
57,1,146.46,-138.74,0.01,Vehicle
57,2,-43.59,-96.98,0.03,Vehicle
57,3,7.86,-100.45,0.01,Vehicle
57,4,-103.62,-11.97,0.25,Vehicle
57,5,55.70,-115.88,0.00,Vehicle
57,6,-146.49,-138.95,0.00,Vehicle
57,7,-137.59,-4.10,0.46,Vehicle
57,8,-62.59,-125.31,0.00,Pedestrian
57,9,-89.48,-95.73,0.00,Pedestrian
57,10,95.73,-114.89,0.00,Pedestrian
57,11,140.94,127.00,0.00,Pedestrian
57,12,15.51,118.37,0.00,Pedestrian
57,13,15.51,131.76,0.00,Pedestrian
57,14,-33.11,-60.59,0.00,Pedestrian
57,15,-126.38,15.43,0.00,Pedestrian
57,16,140.82,37.10,0.00,Pedestrian
57,17,60.59,64.82,0.00,Pedestrian
57,18,-62.59,-135.38,0.00,Pedestrian
58,0,100.16,11.95,0.00,Vehicle
58,1,146.46,-138.74,0.01,Vehicle
58,2,-43.34,-96.97,0.01,Vehicle
58,3,7.86,-100.79,0.00,Vehicle
58,4,-103.62,-11.96,0.35,Vehicle
58,5,55.69,-116.51,0.00,Vehicle
58,6,-146.49,-138.95,0.00,Vehicle
58,7,-137.57,-3.87,0.47,Vehicle
58,8,-62.77,-125.35,0.00,Pedestrian
58,9,-89.66,-95.73,0.00,Pedestrian
58,10,95.73,-114.71,0.00,Pedestrian
58,11,140.94,127.19,0.00,Pedestrian
58,12,15.69,118.41,0.00,Pedestrian
58,13,15.69,131.78,0.00,Pedestrian
58,14,-33.26,-60.70,0.00,Pedestrian
58,15,-126.19,15.43,0.00,Pedestrian
58,16,140.82,36.92,0.00,Pedestrian
58,17,60.57,64.63,0.00,Pedestrian
58,18,-62.77,-135.39,0.00,Pedestrian
59,0,100.04,11.92,1.98,Vehicle
59,1,146.46,-138.74,0.03,Vehicle
59,2,-43.34,-96.98,0.07,Vehicle
59,3,7.86,-100.79,0.03,Vehicle
59,4,-103.62,-11.95,0.47,Vehicle
59,5,55.69,-116.51,0.00,Vehicle
59,6,-146.49,-138.95,0.00,Vehicle
59,7,-137.56,-4.06,0.78,Vehicle
59,8,-62.62,-125.35,0.00,Pedestrian
59,9,-89.66,-95.73,0.00,Pedestrian
59,10,95.73,-114.71,0.00,Pedestrian
59,11,140.94,127.19,0.00,Pedestrian
59,12,15.54,118.41,0.00,Pedestrian
59,13,15.54,131.78,0.00,Pedestrian
59,14,-33.26,-60.61,0.00,Pedestrian
59,15,-126.19,15.43,0.00,Pedestrian
59,16,140.82,36.92,0.00,Pedestrian
59,17,60.57,64.63,0.00,Pedestrian
59,18,-62.62,-135.39,0.00,Pedestrian
60,0,100.00,11.92,1.94,Vehicle
60,1,146.46,-138.73,0.01,Vehicle
60,2,-43.34,-96.98,0.03,Vehicle
60,3,7.86,-100.79,0.03,Vehicle
60,4,-103.62,-11.94,0.56,Vehicle
60,5,55.69,-116.51,0.00,Vehicle
60,6,-146.49,-138.95,0.00,Vehicle
60,7,-137.55,-4.10,0.45,Vehicle
60,8,-62.59,-125.35,0.00,Pedestrian
60,9,-89.66,-95.73,0.00,Pedestrian
60,10,95.73,-114.71,0.00,Pedestrian
60,11,140.94,127.19,0.00,Pedestrian
60,12,15.51,118.41,0.00,Pedestrian
60,13,15.51,131.78,0.00,Pedestrian
60,14,-33.26,-60.59,0.00,Pedestrian
60,15,-126.19,15.43,0.00,Pedestrian
60,16,140.82,36.92,0.00,Pedestrian
60,17,60.57,64.63,0.00,Pedestrian
60,18,-62.59,-135.39,0.00,Pedestrian
61,0,100.59,11.93,1.93,Vehicle
61,1,146.46,-138.73,0.01,Vehicle
61,2,-43.09,-96.97,0.01,Vehicle
61,3,7.86,-101.16,0.01,Vehicle
61,4,-103.62,-11.93,0.34,Vehicle
61,5,55.67,-117.14,0.00,Vehicle
61,6,-146.49,-138.95,0.00,Vehicle
61,7,-137.55,-3.86,0.44,Vehicle
61,8,-62.77,-125.39,0.00,Pedestrian
61,9,-89.85,-95.73,0.00,Pedestrian
61,10,95.73,-114.52,0.00,Pedestrian
61,11,140.94,127.38,0.00,Pedestrian
61,12,15.69,118.44,0.00,Pedestrian
61,13,15.69,131.79,0.00,Pedestrian
61,14,-33.41,-60.70,0.00,Pedestrian
61,15,-126.00,15.43,0.00,Pedestrian
61,16,140.82,36.73,0.00,Pedestrian
61,17,60.71,64.76,0.00,Pedestrian
61,18,-62.77,-135.41,0.00,Pedestrian
62,0,100.55,11.90,1.43,Vehicle
62,1,146.47,-138.73,0.03,Vehicle
62,2,-43.09,-96.97,0.07,Vehicle
62,3,7.86,-101.16,0.02,Vehicle
62,4,-103.62,-11.92,0.46,Vehicle
62,5,55.67,-117.14,0.00,Vehicle
62,6,-146.49,-138.95,0.00,Vehicle
62,7,-137.53,-4.06,0.78,Vehicle
62,8,-62.62,-125.39,0.00,Pedestrian
62,9,-89.85,-95.73,0.00,Pedestrian
62,10,95.73,-114.52,0.00,Pedestrian
62,11,140.94,127.38,0.00,Pedestrian
62,12,15.54,118.44,0.00,Pedestrian
62,13,15.54,131.79,0.00,Pedestrian
62,14,-33.41,-60.61,0.00,Pedestrian
62,15,-126.00,15.43,0.00,Pedestrian
62,16,140.82,36.73,0.00,Pedestrian
62,17,60.61,64.76,0.00,Pedestrian
62,18,-62.62,-135.41,0.00,Pedestrian
