t,p_t_x,p_t_y,h_t,v_t,e_t,|A_t|,|M_t|,Pi
2844,-8.07,18.47,5.02,5.14,0.9664,19,0,None
2845,-8.06,19.05,5.02,5.81,0.9663,19,0,None
2846,-8.06,19.05,5.02,5.81,0.9663,19,0,None
2847,-8.05,19.35,5.02,6.81,0.9663,19,0,None
2848,-8.05,19.35,5.02,6.81,0.9663,19,0,None
2849,-8.05,19.35,5.02,6.81,0.9663,19,0,None
2850,-8.04,19.84,5.02,7.25,0.9663,19,0,None
2851,-8.04,19.84,5.02,7.25,0.9663,19,0,None
2852,-8.04,19.84,5.02,7.25,0.9663,19,0,None
2853,-8.04,19.84,5.02,7.25,0.9663,19,0,None
2854,-8.04,19.84,5.02,7.25,0.9663,19,0,None
2855,-8.03,20.58,5.02,7.93,0.9662,19,0,None
2856,-8.03,20.58,5.02,7.93,0.9662,19,0,None
2857,-8.02,20.96,5.02,8.86,0.9662,19,0,None
2858,-8.02,20.96,5.02,8.86,0.9662,19,0,None
2859,-8.02,20.96,5.02,8.86,0.9662,19,0,None
2860,-8.01,21.54,5.02,9.29,0.9662,19,0,None
2861,-8.01,21.54,5.02,9.29,0.9662,19,0,None
2862,-8.01,21.54,5.02,9.29,0.9662,19,0,None
2863,-8.01,21.54,5.02,9.29,0.9662,19,0,None
2864,-8.01,21.54,5.02,9.29,0.9662,19,0,None
2865,-7.99,22.38,5.02,9.92,0.9661,19,0,None
2866,-7.99,22.38,5.02,9.92,0.9661,19,0,None
2867,-7.98,22.84,5.02,10.76,0.9661,19,0,None
2868,-7.98,23.12,5.02,11.19,0.9661,19,0,None
2869,-7.98,23.12,5.02,11.19,0.9661,19,0,None
2870,-7.98,23.12,5.02,11.19,0.9661,19,0,None
2871,-7.98,23.12,5.02,11.19,0.9661,19,0,None
2872,-7.98,23.12,5.02,11.19,0.9661,19,0,None
2873,-7.98,23.12,5.02,11.19,0.9661,19,0,None
2874,-7.95,24.37,5.02,11.44,0.9660,19,0,None
2875,-7.95,24.37,5.02,11.44,0.9660,19,0,None
2876,-7.95,24.37,5.02,11.44,0.9660,19,0,None
2877,-7.94,25.13,5.02,12.53,0.9660,19,0,None
2878,-7.94,25.13,5.02,12.53,0.9660,19,0,None
2879,-7.92,25.73,5.02,13.14,0.9659,19,0,None
2880,-7.92,25.73,5.02,13.14,0.9659,19,0,None
2881,-7.92,25.73,5.02,13.14,0.9659,19,0,None
2882,-7.90,26.66,5.02,13.60,0.9659,19,0,None
2883,-7.90,26.66,5.02,13.60,0.9659,19,0,None
2884,-7.90,26.66,5.02,13.60,0.9659,19,0,None
2885,-7.89,27.32,5.02,14.28,0.9659,19,0,None
2886,-7.89,27.32,5.02,14.28,0.9659,19,0,None
2887,-7.89,27.32,5.02,14.28,0.9659,19,0,None
2888,-7.87,28.18,5.02,14.75,0.9659,19,0,None
2889,-7.87,28.18,5.02,14.75,0.9659,19,0,None
2890,-7.86,29.05,5.02,15.33,0.9658,19,0,None
2891,-7.86,29.05,5.02,15.33,0.9658,19,0,None
2892,-7.86,29.05,5.02,15.33,0.9658,19,0,None
2893,-7.84,29.94,5.02,15.89,0.9658,19,0,None
2894,-7.84,29.94,5.02,15.89,0.9658,19,0,None
2895,-7.84,29.94,5.02,15.89,0.9658,19,0,None
2896,-7.84,29.94,5.02,15.89,0.9658,19,0,None
2897,-7.81,31.16,5.02,16.45,0.9657,19,0,None
2898,-7.81,31.16,5.02,16.45,0.9657,19,0,None
2899,-7.80,31.91,5.02,17.20,0.9657,19,0,None
2900,-7.79,32.30,5.02,17.63,0.9657,19,0,None
2901,-7.79,32.30,5.02,17.63,0.9657,19,0,None
2902,-7.79,32.30,5.02,17.63,0.9657,19,0,None
2903,-7.77,33.22,5.02,17.85,0.9657,19,0,None
2904,-7.77,33.22,5.02,17.85,0.9657,19,0,None
2905,-7.77,33.22,5.02,17.85,0.9657,19,0,None
2906,-7.77,33.22,5.02,17.85,0.9657,19,0,None
2907,-7.77,33.22,5.02,17.85,0.9657,19,0,None
2908,-7.77,33.22,5.02,17.85,0.9657,19,0,None
2909,-7.73,35.35,5.02,18.37,0.9656,19,0,None
2910,-7.73,35.35,5.02,18.37,0.9656,19,0,None
2911,-7.73,35.35,5.02,18.37,0.9656,19,0,None
2912,-7.70,36.55,5.02,19.53,0.9656,19,0,None
2913,-7.70,36.55,5.02,19.53,0.9656,19,0,None
2914,-7.68,37.50,5.02,20.14,0.9656,19,0,None
2915,-7.68,37.50,5.02,20.14,0.9656,19,0,None
2916,-7.68,37.50,5.02,20.14,0.9656,19,0,None
2917,-7.68,37.50,5.02,20.14,0.9656,19,0,None
2918,-7.65,38.97,5.02,20.61,0.9655,19,0,None
2919,-7.65,38.97,5.02,20.61,0.9655,19,0,None
2920,-7.63,39.98,5.02,21.33,0.9655,19,0,None
2921,-7.63,39.98,5.02,21.33,0.9655,19,0,None
2922,-7.63,39.98,5.02,21.33,0.9655,19,0,None
2923,-7.61,41.35,5.02,21.80,0.9655,19,0,None
2924,-7.61,41.35,5.02,21.80,0.9655,19,0,None
2925,-7.61,41.35,5.02,21.80,0.9655,19,0,None
2926,-7.58,42.67,5.02,22.43,0.9654,19,0,None
2927,-7.58,42.67,5.02,22.43,0.9654,19,0,None
2928,-7.58,42.67,5.02,22.43,0.9654,19,0,None
2929,-7.55,43.98,5.02,23.02,0.9654,19,0,None
2930,-7.55,43.98,5.02,23.02,0.9654,19,0,None
2931,-7.55,43.98,5.02,23.02,0.9654,19,0,None
2932,-7.52,45.68,5.02,23.59,0.9654,19,0,None
2933,-7.52,45.68,5.02,23.59,0.9654,19,0,None
2934,-7.52,45.68,5.02,23.59,0.9654,19,0,None
2935,-7.50,46.76,5.02,24.31,0.9653,19,0,None
2936,-7.49,47.23,5.02,24.75,0.9653,19,0,None
2937,-7.49,47.23,5.02,24.75,0.9653,19,0,None
2938,-7.46,48.41,5.02,24.94,0.9653,19,0,None
2939,-7.46,48.41,5.02,24.94,0.9653,19,0,None
2940,-7.46,48.41,5.02,24.94,0.9653,19,0,None
2941,-7.46,48.41,5.02,24.94,0.9653,19,0,None
2942,-7.46,48.41,5.02,24.94,0.9653,19,0,None
2943,-7.41,51.17,5.02,25.41,0.9652,19,0,None
2944,-7.41,51.17,5.02,25.41,0.9652,19,0,None
2945,-7.41,51.17,5.02,25.41,0.9652,19,0,None
2946,-7.38,52.69,5.02,26.50,0.9652,19,0,None
2947,-7.38,52.69,5.02,26.50,0.9652,19,0,None
2948,-7.38,52.69,5.02,26.50,0.9652,19,0,None
2949,-7.35,53.95,5.02,27.08,0.9652,19,0,None
2950,-7.35,53.95,5.02,27.08,0.9652,19,0,None
2951,-7.35,53.95,5.02,27.08,0.9652,19,0,None
2952,-7.35,54.00,5.02,0.00,0.9651,19,0,None
2953,-7.35,54.00,5.02,0.00,0.9651,19,0,None
2954,-7.35,54.00,5.02,0.00,0.9651,19,0,None
2955,-7.35,54.00,5.02,0.00,0.9651,19,0,None
2956,-7.35,54.00,5.02,0.00,0.9651,19,0,None
2957,-7.35,54.00,5.02,0.00,0.9651,19,0,None
2958,-7.35,54.00,5.02,0.00,0.9651,19,0,None
2959,-7.35,54.00,5.02,0.00,0.9651,19,0,None
2960,-7.35,54.00,5.02,0.00,0.9650,19,0,None
2961,-7.35,54.00,5.02,0.00,0.9650,19,0,None
2962,-7.35,54.00,5.02,0.00,0.9650,19,0,None
2963,-7.35,54.00,5.02,0.00,0.9650,19,0,None
2964,-7.35,54.00,5.02,0.00,0.9650,19,0,None
2965,-7.35,54.00,5.02,0.00,0.9650,19,0,None
2966,-7.35,54.00,5.02,0.00,0.9650,19,0,None
2967,-7.35,54.00,5.02,0.00,0.9650,19,0,None
2968,-7.35,54.00,5.02,0.00,0.9650,19,0,None
2969,-7.35,54.00,5.02,0.00,0.9649,19,0,None
2970,-7.35,54.00,5.02,0.00,0.9649,19,0,None
2971,-7.35,54.00,5.02,0.00,0.9649,19,0,None
2972,-7.35,54.00,5.02,0.00,0.9649,19,0,None
2973,-7.35,54.00,5.02,0.00,0.9649,19,0,None
2974,-7.35,54.00,5.02,0.00,0.9649,19,0,None
2975,-7.35,54.00,5.02,0.00,0.9649,19,0,None
2976,-7.35,54.00,5.02,0.00,0.9649,19,0,None
2977,-7.35,54.00,5.02,0.00,0.9649,19,0,None
2978,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2979,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2980,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2981,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2982,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2983,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2984,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2985,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2986,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2987,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2988,-7.35,54.00,5.02,0.00,0.9648,19,0,None
2989,-7.35,54.00,5.02,0.00,0.9647,19,0,None
2990,-7.35,54.00,5.02,0.00,0.9647,19,0,None
2991,-7.35,54.00,5.02,0.00,0.9647,19,0,None
2992,-7.35,54.00,5.02,0.00,0.9647,19,0,None
2993,-7.35,54.00,5.02,0.00,0.9647,19,0,None
2994,-7.35,54.00,5.02,0.00,0.9647,19,0,None
2995,-7.35,54.00,5.02,0.00,0.9647,19,0,None
2996,-7.35,54.00,5.02,0.00,0.9647,19,0,None
2997,-7.35,54.00,5.02,0.00,0.9647,19,0,None
2998,-7.35,54.00,5.02,0.00,0.9646,19,0,None
2999,-7.35,54.00,5.02,0.00,0.9646,19,0,None
3000,-7.35,54.00,5.02,0.00,0.9646,19,0,None
3001,-7.35,54.00,5.02,0.00,0.9646,19,0,None
3002,-7.35,54.00,5.02,0.00,0.9646,19,0,None
3003,-7.35,54.00,5.02,0.00,0.9646,19,0,None
3004,-7.35,54.00,5.02,0.00,0.9646,19,0,None
3005,-7.35,54.00,5.02,0.00,0.9646,19,0,None
3006,-7.35,54.00,5.02,0.00,0.9646,19,0,None
3007,-7.35,54.00,5.02,0.00,0.9645,19,0,None
3008,-7.35,54.00,5.02,0.00,0.9645,19,0,None
3009,-7.35,54.00,5.02,0.00,0.9645,19,0,None
3010,-7.35,54.00,5.02,0.00,0.9645,19,0,None
3011,-7.35,54.00,5.02,0.00,0.9645,19,0,None
3012,-7.35,54.00,5.02,0.00,0.9645,19,0,None
3013,-7.35,54.00,5.02,0.00,0.9645,19,0,None
3014,-7.35,54.00,5.02,0.00,0.9645,19,0,None
3015,-7.35,54.00,5.02,0.00,0.9644,19,0,None
3016,-7.35,54.00,5.02,0.00,0.9644,19,0,None
3017,-7.35,54.00,5.02,0.00,0.9644,19,0,None
3018,-7.35,54.00,5.02,0.00,0.9644,19,0,None
3019,-7.35,54.00,5.02,0.00,0.9644,19,0,None
3020,-7.35,54.00,5.02,0.00,0.9644,19,0,None
3021,-7.35,54.00,5.02,0.00,0.9644,19,0,None
3022,-7.35,54.00,5.02,0.00,0.9644,19,0,None
3023,-7.35,54.00,5.02,0.00,0.9644,19,0,None
3024,-7.35,54.00,5.02,0.00,0.9643,19,0,None
3025,-7.35,54.00,5.02,0.00,0.9643,19,0,None
3026,-7.35,54.00,5.02,0.00,0.9643,19,0,None
3027,-7.35,53.97,5.02,0.58,0.9643,19,0,None
3028,-7.35,53.97,5.02,0.58,0.9643,19,0,None
3029,-7.35,53.97,5.02,0.58,0.9643,19,0,None
3030,-7.35,53.90,5.02,1.15,0.9643,19,0,None
3031,-7.35,53.90,5.02,1.15,0.9643,19,0,None
3032,-7.35,53.90,5.02,1.15,0.9643,19,0,None
3033,-7.35,53.90,5.02,1.15,0.9643,19,0,None
3034,-7.35,53.90,5.02,1.15,0.9643,19,0,None
3035,-7.34,53.73,5.02,1.73,0.9642,19,0,None
3036,-7.34,53.73,5.02,1.73,0.9642,19,0,None
3037,-7.34,53.73,5.02,1.73,0.9642,19,0,None
3038,-7.34,53.52,5.02,2.74,0.9642,19,0,None
3039,-7.34,53.52,5.02,2.74,0.9642,19,0,None
3040,-7.34,53.52,5.02,2.74,0.9642,19,0,None
3041,-7.34,53.37,5.02,3.48,0.9642,19,0,None
3042,-7.34,53.37,5.02,3.48,0.9642,19,0,None
3043,-7.33,53.15,5.02,3.92,0.9641,19,0,None
3044,-7.33,53.15,5.02,3.92,0.9641,19,0,None
3045,-7.33,53.15,5.02,3.92,0.9641,19,0,None
3046,-7.33,53.15,5.02,3.92,0.9641,19,0,None
3047,-7.33,52.80,5.02,4.49,0.9641,19,0,None
3048,-7.33,52.80,5.02,4.49,0.9641,19,0,None
3049,-7.32,52.57,5.02,5.25,0.9641,19,0,None
3050,-7.32,52.57,5.02,5.25,0.9641,19,0,None
3051,-7.32,52.45,5.02,5.69,0.9640,19,0,None
3052,-7.32,52.45,5.02,5.69,0.9640,19,0,None
3053,-7.31,52.15,5.02,5.91,0.9640,19,0,None
3054,-7.31,52.15,5.02,5.91,0.9640,19,0,None
3055,-7.31,52.15,5.02,5.91,0.9640,19,0,None
3056,-7.31,52.15,5.02,5.91,0.9640,19,0,None
3057,-7.31,52.15,5.02,5.91,0.9640,19,0,None
3058,-7.31,52.15,5.02,5.91,0.9640,19,0,None
3059,-7.30,51.40,5.02,6.42,0.9639,19,0,None
3060,-7.30,51.40,5.02,6.42,0.9639,19,0,None
3061,-7.30,51.40,5.02,6.42,0.9639,19,0,None
3062,-7.29,50.92,5.02,7.59,0.9639,19,0,None
3063,-7.29,50.92,5.02,7.59,0.9639,19,0,None
3064,-7.28,50.55,5.02,8.21,0.9639,19,0,None
3065,-7.28,50.55,5.02,8.21,0.9639,19,0,None
3066,-7.28,50.55,5.02,8.21,0.9639,19,0,None
3067,-7.28,50.55,5.02,8.21,0.9639,19,0,None
3068,-7.27,49.95,5.02,8.67,0.9638,19,0,None
3069,-7.27,49.95,5.02,8.67,0.9638,19,0,None
3070,-7.26,49.50,5.02,9.36,0.9638,19,0,None
3071,-7.26,49.50,5.02,9.36,0.9638,19,0,None
3072,-7.26,49.50,5.02,9.36,0.9638,19,0,None
3073,-7.25,48.91,5.02,9.84,0.9638,19,0,None
3074,-7.25,48.91,5.02,9.84,0.9638,19,0,None
3075,-7.25,48.91,5.02,9.84,0.9638,19,0,None
3076,-7.24,48.34,5.02,10.44,0.9638,19,0,None
3077,-7.24,48.34,5.02,10.44,0.9638,19,0,None
3078,-7.24,48.34,5.02,10.44,0.9638,19,0,None
3079,-7.22,47.73,5.02,10.99,0.9637,19,0,None
3080,-7.22,47.73,5.02,10.99,0.9637,19,0,None
3081,-7.22,47.73,5.02,10.99,0.9637,19,0,None
3082,-7.21,46.93,5.02,11.54,0.9637,19,0,None
3083,-7.21,46.93,5.02,11.54,0.9637,19,0,None
3084,-7.20,46.41,5.02,12.24,0.9637,19,0,None
3085,-7.19,46.16,5.02,12.66,0.9637,19,0,None
3086,-7.19,46.16,5.02,12.66,0.9637,19,0,None
3087,-7.19,46.16,5.02,12.66,0.9637,19,0,None
3088,-7.18,45.54,5.02,12.86,0.9636,19,0,None
3089,-7.18,45.54,5.02,12.86,0.9636,19,0,None
3090,-7.18,45.54,5.02,12.86,0.9636,19,0,None
3091,-7.18,45.54,5.02,12.86,0.9636,19,0,None
3092,-7.18,45.54,5.02,12.86,0.9636,19,0,None
3093,-7.15,44.07,5.02,13.34,0.9636,19,0,None
3094,-7.15,44.07,5.02,13.34,0.9636,19,0,None
3095,-7.15,44.07,5.02,13.34,0.9636,19,0,None
3096,-7.13,43.22,5.02,14.45,0.9635,19,0,None
3097,-7.13,43.22,5.02,14.45,0.9635,19,0,None
3098,-7.12,42.53,5.02,15.03,0.9635,19,0,None
3099,-7.12,42.53,5.02,15.03,0.9635,19,0,None
3100,-7.12,42.53,5.02,15.03,0.9635,19,0,None
3101,-7.12,42.53,5.02,15.03,0.9635,19,0,None
3102,-7.10,41.47,5.02,15.49,0.9635,19,0,None
3103,-7.10,41.47,5.02,15.49,0.9635,19,0,None
3104,-7.08,40.72,5.02,16.17,0.9634,19,0,None
3105,-7.08,40.72,5.02,16.17,0.9634,19,0,None
3106,-7.08,40.72,5.02,16.17,0.9634,19,0,None
3107,-7.06,39.72,5.02,16.64,0.9634,19,0,None
3108,-7.06,39.72,5.02,16.64,0.9634,19,0,None
3109,-7.06,39.72,5.02,16.64,0.9634,19,0,None
3110,-7.04,38.70,5.02,17.24,0.9634,19,0,None
3111,-7.04,38.70,5.02,17.24,0.9634,19,0,None
3112,-7.04,38.70,5.02,17.24,0.9634,19,0,None
3113,-7.02,37.65,5.02,17.83,0.9633,19,0,None
3114,-7.02,37.65,5.02,17.83,0.9633,19,0,None
3115,-7.02,37.65,5.02,17.83,0.9633,19,0,None
3116,-7.02,37.65,5.02,17.83,0.9633,19,0,None
3117,-6.99,36.07,5.02,18.42,0.9633,19,0,None
3118,-6.99,36.07,5.02,18.42,0.9633,19,0,None
3119,-6.99,36.07,5.02,18.42,0.9633,19,0,None
3120,-6.97,35.21,5.02,19.28,0.9633,19,0,None
3121,-6.96,34.66,5.02,19.73,0.9633,19,0,None
3122,-6.96,34.66,5.02,19.73,0.9633,19,0,None
3123,-6.96,34.66,5.02,19.73,0.9633,19,0,None
3124,-6.96,34.66,5.02,19.73,0.9633,19,0,None
3125,-6.96,34.66,5.02,19.73,0.9633,19,0,None
3126,-6.96,34.66,5.02,19.73,0.9633,19,0,None
3127,-6.91,32.23,5.02,20.00,0.9632,19,0,None
3128,-6.91,32.23,5.02,20.00,0.9632,19,0,None
3129,-6.91,32.23,5.02,20.00,0.9632,19,0,None
3130,-6.91,32.23,5.02,20.00,0.9632,19,0,None
3131,-6.88,30.76,5.02,21.22,0.9632,19,0,None
3132,-6.88,30.76,5.02,21.22,0.9632,19,0,None
3133,-6.86,29.70,5.02,21.91,0.9631,19,0,None
3134,-6.86,29.70,5.02,21.91,0.9631,19,0,None
3135,-6.86,29.70,5.02,21.91,0.9631,19,0,None
3136,-6.86,29.70,5.02,21.91,0.9631,19,0,None
3137,-6.86,29.70,5.02,21.91,0.9631,19,0,None
3138,-6.82,27.69,5.02,22.39,0.9631,19,0,None
3139,-6.82,27.69,5.02,22.39,0.9631,19,0,None
3140,-6.79,26.58,5.02,23.29,0.9630,19,0,None
3141,-6.79,26.58,5.02,23.29,0.9630,19,0,None
3142,-6.79,26.58,5.02,23.29,0.9630,19,0,None
3143,-6.76,24.88,5.02,23.77,0.9630,19,0,None
3144,-6.76,24.88,5.02,23.77,0.9630,19,0,None
3145,-6.76,24.88,5.02,23.77,0.9630,19,0,None
3146,-6.76,24.88,5.02,23.77,0.9630,19,0,None
3147,-6.76,24.88,5.02,23.77,0.9630,19,0,None
3148,-6.72,22.68,5.02,24.49,0.9630,19,0,None
3149,-6.72,22.68,5.02,24.49,0.9630,19,0,None
3150,-6.72,22.68,5.02,24.49,0.9630,19,0,None
3151,-6.72,22.68,5.02,24.49,0.9630,19,0,None
3152,-6.68,20.84,5.02,25.38,0.9629,19,0,None
3153,-6.68,20.84,5.02,25.38,0.9629,19,0,None
3154,-6.65,19.67,5.02,26.11,0.9629,19,0,None
3155,-6.65,19.67,5.02,26.11,0.9629,19,0,None
3156,-6.65,19.67,5.02,26.11,0.9629,19,0,None
3157,-6.62,17.92,5.02,26.56,0.9629,19,0,None
3158,-6.62,17.92,5.02,26.56,0.9629,19,0,None
3159,-6.62,17.92,5.02,26.56,0.9629,19,0,None
3160,-6.62,17.92,5.02,26.56,0.9629,19,0,None
3161,-6.62,17.92,5.02,26.56,0.9629,19,0,None
3162,-6.60,17.00,5.02,0.00,0.9628,19,0,None
3163,-6.60,17.00,5.02,0.00,0.9628,19,0,None
3164,-6.60,17.00,5.02,0.00,0.9628,19,0,None
3165,-6.60,17.00,5.02,0.00,0.9628,19,0,None
3166,-6.60,17.00,5.02,0.00,0.9628,19,0,None
3167,-6.60,17.00,5.02,0.00,0.9627,19,0,None
3168,-6.60,17.00,5.02,0.00,0.9627,19,0,None
3169,-6.60,17.00,5.02,0.00,0.9627,19,0,None
3170,-6.60,17.00,5.02,0.00,0.9627,19,0,None
3171,-6.60,17.00,5.02,0.00,0.9627,19,0,None
3172,-6.60,17.00,5.02,0.00,0.9627,19,0,None
3173,-6.60,17.00,5.02,0.00,0.9627,19,0,None
3174,-6.60,17.00,5.02,0.00,0.9627,19,0,None
3175,-6.60,17.00,5.02,0.00,0.9627,19,0,None
3176,-6.60,17.00,5.02,0.00,0.9626,19,0,None
3177,-6.60,17.00,5.02,0.00,0.9626,19,0,None
3178,-6.60,17.00,5.02,0.00,0.9626,19,0,None
3179,-6.60,17.00,5.02,0.00,0.9626,19,0,None
3180,-6.60,17.00,5.02,0.00,0.9626,19,0,None
3181,-6.60,17.00,5.02,0.00,0.9626,19,0,None
3182,-6.60,17.00,5.02,0.00,0.9626,19,0,None
3183,-6.60,17.00,5.02,0.00,0.9626,19,0,None
3184,-6.60,17.00,5.02,0.00,0.9626,19,0,None
3185,-6.60,17.00,5.02,0.00,0.9626,19,0,None
3186,-6.60,17.00,5.02,0.00,0.9625,19,0,None
3187,-6.60,17.00,5.02,0.00,0.9625,19,0,None
3188,-6.60,17.00,5.02,0.00,0.9625,19,0,None
3189,-6.60,17.00,5.02,0.00,0.9625,19,0,None
3190,-6.60,17.00,5.02,0.00,0.9625,19,0,None
3191,-6.60,17.00,5.02,0.00,0.9625,19,0,None
3192,-6.60,17.00,5.02,0.00,0.9625,19,0,None
3193,-6.60,17.00,5.02,0.00,0.9625,19,0,None
3194,-6.60,17.00,5.02,0.00,0.9625,19,0,None
3195,-6.60,17.00,5.02,0.00,0.9625,19,0,None
3196,-6.60,17.00,5.02,0.00,0.9624,19,0,None
3197,-6.60,17.00,5.02,0.00,0.9624,19,0,None
3198,-6.60,17.00,5.02,0.00,0.9624,19,0,None
3199,-6.60,17.00,5.02,0.00,0.9624,19,0,None
3200,-6.60,17.00,5.02,0.00,0.9624,19,0,None
3201,-6.60,17.00,5.02,0.00,0.9624,19,0,None
3202,-6.60,17.00,5.02,0.00,0.9624,19,0,None
3203,-6.60,17.00,5.02,0.00,0.9624,19,0,None
3204,-6.60,17.00,5.02,0.00,0.9624,19,0,None
3205,-6.60,17.00,5.02,0.00,0.9624,19,0,None
3206,-6.60,17.00,5.02,0.00,0.9623,19,0,None
3207,-6.60,17.00,5.02,0.00,0.9623,19,0,None
3208,-6.60,17.00,5.02,0.00,0.9623,19,0,None
3209,-6.60,17.00,5.02,0.00,0.9623,19,0,None
3210,-6.60,17.00,5.02,0.00,0.9623,19,0,None
3211,-6.60,17.00,5.02,0.00,0.9623,19,0,None
3212,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3213,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3214,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3215,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3216,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3217,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3218,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3219,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3220,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3221,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3222,-6.60,17.00,5.02,0.00,0.9622,19,0,None
3223,-6.60,17.00,5.02,0.00,0.9621,19,0,None
3224,-6.60,17.00,5.02,0.00,0.9621,19,0,None
3225,-6.60,17.00,5.02,0.00,0.9621,19,0,None
3226,-6.60,17.00,5.02,0.00,0.9621,19,0,None
3227,-6.60,17.00,5.02,0.00,0.9621,19,0,None
3228,-6.60,17.00,5.02,0.00,0.9621,19,0,None
3229,-6.60,17.00,5.02,0.00,0.9621,19,0,None
3230,-6.60,17.00,5.02,0.00,0.9621,19,0,None
3231,-6.60,17.00,5.02,0.00,0.9621,19,0,None
3232,-6.60,17.00,5.02,0.00,0.9621,19,0,None
3233,-6.60,17.00,5.02,0.00,0.9620,19,0,None
3234,-6.60,17.00,5.02,0.00,0.9620,19,0,None
3235,-6.60,17.00,5.02,0.00,0.9620,19,0,None
3236,-6.60,17.00,5.02,0.00,0.9620,19,0,None
3237,-6.60,17.00,5.02,0.00,0.9620,19,0,None
3238,-6.60,17.00,5.02,0.00,0.9620,19,0,None
3239,-6.60,17.04,5.02,0.66,0.9619,19,0,None
3240,-6.60,17.04,5.02,0.66,0.9619,19,0,None
3241,-6.60,17.04,5.02,0.66,0.9619,19,0,None
3242,-6.60,17.04,5.02,0.66,0.9619,19,0,None
3243,-6.60,17.13,5.02,1.33,0.9619,19,0,None
3244,-6.60,17.13,5.02,1.33,0.9619,19,0,None
3245,-6.60,17.13,5.02,1.33,0.9619,19,0,None
3246,-6.59,17.27,5.02,2.01,0.9619,19,0,None
3247,-6.59,17.27,5.02,2.01,0.9619,19,0,None
3248,-6.59,17.27,5.02,2.01,0.9619,19,0,None
3249,-6.59,17.27,5.02,2.01,0.9619,19,0,None
3250,-6.59,17.27,5.02,2.01,0.9619,19,0,None
3251,-6.59,17.27,5.02,2.01,0.9619,19,0,None
3252,-6.59,17.58,5.02,2.70,0.9618,19,0,None
3253,-6.59,17.58,5.02,2.70,0.9618,19,0,None
3254,-6.59,17.58,5.02,2.70,0.9618,19,0,None
3255,-6.58,17.84,5.02,3.84,0.9618,19,0,None
3256,-6.58,17.84,5.02,3.84,0.9618,19,0,None
3257,-6.58,17.84,5.02,3.84,0.9618,19,0,None
3258,-6.58,17.84,5.02,3.84,0.9618,19,0,None
3259,-6.58,18.15,5.03,4.50,0.9617,19,0,None
3260,-6.58,18.15,5.03,4.50,0.9617,19,0,None
3261,-6.58,18.15,5.03,4.50,0.9617,19,0,None
3262,-6.57,18.51,5.03,5.20,0.9617,19,0,None
3263,-6.57,18.51,5.03,5.20,0.9617,19,0,None
3264,-6.57,18.70,5.03,5.88,0.9617,19,0,None
3265,-6.57,18.70,5.03,5.88,0.9617,19,0,None
3266,-6.57,18.70,5.03,5.88,0.9617,19,0,None
3267,-6.57,18.70,5.03,5.88,0.9617,19,0,None
3268,-6.57,18.70,5.03,5.88,0.9617,19,0,None
3269,-6.55,19.38,5.02,6.21,0.9616,19,0,None
3270,-6.55,19.38,5.02,6.21,0.9616,19,0,None
3271,-6.55,19.38,5.02,6.21,0.9616,19,0,None
3272,-6.55,19.38,5.02,6.21,0.9616,19,0,None
3273,-6.55,19.38,5.02,6.21,0.9616,19,0,None
3274,-6.54,20.04,5.03,7.31,0.9616,19,0,None
3275,-6.54,20.04,5.03,7.31,0.9616,19,0,None
3276,-6.54,20.04,5.03,7.31,0.9616,19,0,None
3277,-6.54,20.04,5.03,7.31,0.9616,19,0,None
3278,-6.53,20.63,5.03,8.21,0.9615,19,0,None
3279,-6.53,20.63,5.03,8.21,0.9615,19,0,None
3280,-6.52,21.03,5.03,8.93,0.9615,19,0,None
3281,-6.52,21.03,5.03,8.93,0.9615,19,0,None
3282,-6.52,21.03,5.03,8.93,0.9615,19,0,None
3283,-6.51,21.63,5.03,9.37,0.9615,19,0,None
3284,-6.51,21.63,5.03,9.37,0.9615,19,0,None
3285,-6.51,21.63,5.03,9.37,0.9615,19,0,None
3286,-6.51,21.63,5.03,9.37,0.9615,19,0,None
3287,-6.49,22.51,5.03,10.02,0.9614,19,0,None
3288,-6.49,22.51,5.03,10.02,0.9614,19,0,None
3289,-6.48,22.98,5.03,10.90,0.9614,19,0,None
3290,-6.48,22.98,5.03,10.90,0.9614,19,0,None
3291,-6.47,23.29,5.03,11.33,0.9614,19,0,None
3292,-6.47,23.29,5.03,11.33,0.9614,19,0,None
3293,-6.47,23.29,5.03,11.33,0.9614,19,0,None
