t,agent_id,y_t_x,y_t_y,nu_t,kappa_i
347,13,15.54,127.67,7.29,Pedestrian
347,14,-35.04,-50.70,0.00,Pedestrian
347,15,-142.79,40.47,0.00,Pedestrian
347,16,105.41,43.21,0.00,Pedestrian
347,17,50.77,105.51,0.00,Pedestrian
347,18,-99.38,-140.81,0.00,Pedestrian
348,0,-145.76,-11.29,0.89,Vehicle
348,1,121.53,11.69,0.03,Vehicle
348,2,-5.55,-103.79,0.03,Vehicle
348,3,5.62,-130.73,1.10,Vehicle
348,4,-99.20,-11.29,0.02,Vehicle
348,5,-42.12,-100.93,0.00,Vehicle
348,6,2.95,-115.63,0.01,Vehicle
348,7,-145.16,-61.83,0.00,Vehicle
348,8,-29.11,-105.40,0.00,Pedestrian
348,9,-82.19,-60.55,0.00,Pedestrian
348,10,60.58,-113.17,0.00,Pedestrian
348,11,105.69,110.98,1.11,Pedestrian
348,12,50.70,103.63,0.00,Pedestrian
348,13,15.51,127.67,1.46,Pedestrian
348,14,-35.04,-50.70,0.00,Pedestrian
348,15,-142.79,40.47,0.00,Pedestrian
348,16,105.41,43.21,0.00,Pedestrian
348,17,50.77,105.51,0.00,Pedestrian
348,18,-99.38,-140.81,0.00,Pedestrian
349,0,-145.74,-11.29,0.75,Vehicle
349,1,121.53,11.69,0.01,Vehicle
349,2,-5.55,-103.78,0.03,Vehicle
349,3,5.64,-130.74,1.10,Vehicle
349,4,-99.20,-11.29,0.01,Vehicle
349,5,-42.12,-100.93,0.00,Vehicle
349,6,2.95,-115.63,0.01,Vehicle
349,7,-145.16,-61.83,0.00,Vehicle
349,8,-29.11,-105.40,0.00,Pedestrian
349,9,-82.19,-60.55,0.00,Pedestrian
349,10,60.58,-113.17,0.00,Pedestrian
349,11,105.68,110.98,0.22,Pedestrian
349,12,50.70,103.63,0.00,Pedestrian
349,13,15.50,127.67,0.29,Pedestrian
349,14,-35.04,-50.70,0.00,Pedestrian
349,15,-142.79,40.47,0.00,Pedestrian
349,16,105.41,43.21,0.00,Pedestrian
349,17,50.77,105.51,0.00,Pedestrian
349,18,-99.38,-140.81,0.00,Pedestrian
350,0,-145.74,-11.30,0.38,Vehicle
350,1,121.53,11.69,0.00,Vehicle
350,2,-5.55,-103.78,0.04,Vehicle
350,3,5.66,-130.75,1.02,Vehicle
350,4,-99.20,-11.29,0.01,Vehicle
350,5,-42.12,-100.93,0.00,Vehicle
350,6,2.95,-115.63,0.00,Vehicle
350,7,-145.16,-61.83,0.00,Vehicle
350,8,-29.11,-105.40,0.00,Pedestrian
350,9,-82.19,-60.55,0.00,Pedestrian
350,10,60.58,-113.17,0.00,Pedestrian
350,11,105.68,110.98,0.04,Pedestrian
350,12,50.70,103.63,0.00,Pedestrian
350,13,15.50,127.67,0.06,Pedestrian
350,14,-35.04,-50.70,0.00,Pedestrian
350,15,-142.79,40.47,0.00,Pedestrian
350,16,105.41,43.21,0.00,Pedestrian
350,17,50.77,105.51,0.00,Pedestrian
350,18,-99.38,-140.81,0.00,Pedestrian
351,0,-145.93,-10.92,20.94,Vehicle
351,1,122.53,11.70,50.00,Vehicle
351,2,-5.55,-103.54,12.23,Vehicle
351,3,5.51,-130.37,20.36,Vehicle
351,4,-99.20,-11.29,0.03,Vehicle
351,5,-43.12,-100.93,50.00,Vehicle
351,6,2.91,-115.21,21.00,Vehicle
351,7,-145.18,-62.83,50.00,Vehicle
351,8,-28.79,-105.40,15.75,Pedestrian
351,9,-82.50,-60.55,15.75,Pedestrian
351,10,60.88,-113.28,15.75,Pedestrian
351,11,105.92,111.19,15.74,Pedestrian
351,12,50.70,103.95,15.75,Pedestrian
351,13,15.81,127.71,15.74,Pedestrian
351,14,-34.73,-50.70,15.75,Pedestrian
351,15,-142.79,40.15,15.75,Pedestrian
351,16,105.41,42.90,15.75,Pedestrian
351,17,50.77,105.83,15.75,Pedestrian
351,18,-99.69,-140.81,15.75,Pedestrian
352,0,-145.89,-10.93,1.72,Vehicle
352,1,122.53,11.70,0.10,Vehicle
352,2,-5.55,-103.54,0.03,Vehicle
352,3,5.56,-130.39,2.57,Vehicle
352,4,-99.20,-11.29,0.01,Vehicle
352,5,-43.12,-100.93,0.00,Vehicle
352,6,2.92,-115.22,0.83,Vehicle
352,7,-145.18,-62.83,0.00,Vehicle
352,8,-28.79,-105.40,0.00,Pedestrian
352,9,-82.50,-60.55,0.00,Pedestrian
352,10,60.68,-113.28,10.00,Pedestrian
352,11,105.73,111.19,9.63,Pedestrian
352,12,50.70,103.95,0.00,Pedestrian
352,13,15.61,127.71,10.00,Pedestrian
352,14,-34.73,-50.70,0.00,Pedestrian
352,15,-142.79,40.15,0.00,Pedestrian
352,16,105.41,42.90,0.00,Pedestrian
352,17,50.77,105.83,0.00,Pedestrian
352,18,-99.69,-140.81,0.00,Pedestrian
353,0,-145.89,-10.93,0.14,Vehicle
353,1,122.53,11.70,0.06,Vehicle
353,2,-5.55,-103.54,0.04,Vehicle
353,3,5.58,-130.40,1.04,Vehicle
353,4,-99.20,-11.29,0.01,Vehicle
353,5,-43.12,-100.93,0.00,Vehicle
353,6,2.93,-115.23,0.34,Vehicle
353,7,-145.18,-62.83,0.00,Vehicle
353,8,-28.79,-105.40,0.00,Pedestrian
353,9,-82.50,-60.55,0.00,Pedestrian
353,10,60.60,-113.28,3.83,Pedestrian
353,11,105.69,111.19,1.93,Pedestrian
353,12,50.70,103.95,0.00,Pedestrian
353,13,15.52,127.71,4.51,Pedestrian
353,14,-34.73,-50.70,0.00,Pedestrian
353,15,-142.79,40.15,0.00,Pedestrian
353,16,105.41,42.90,0.00,Pedestrian
353,17,50.77,105.83,0.00,Pedestrian
353,18,-99.69,-140.81,0.00,Pedestrian
354,0,-145.89,-10.93,0.14,Vehicle
354,1,122.53,11.70,0.01,Vehicle
354,2,-5.55,-103.54,0.04,Vehicle
354,3,5.59,-130.40,0.48,Vehicle
354,4,-99.20,-11.29,0.00,Vehicle
354,5,-43.12,-100.93,0.00,Vehicle
354,6,2.93,-115.23,0.24,Vehicle
354,7,-145.18,-62.83,0.00,Vehicle
354,8,-28.79,-105.40,0.00,Pedestrian
354,9,-82.50,-60.55,0.00,Pedestrian
354,10,60.59,-113.28,0.77,Pedestrian
354,11,105.68,111.19,0.39,Pedestrian
354,12,50.70,103.95,0.00,Pedestrian
354,13,15.50,127.71,0.90,Pedestrian
354,14,-34.73,-50.70,0.00,Pedestrian
354,15,-142.79,40.15,0.00,Pedestrian
354,16,105.41,42.90,0.00,Pedestrian
354,17,50.77,105.83,0.00,Pedestrian
354,18,-99.69,-140.81,0.00,Pedestrian
355,0,-146.02,-10.68,13.99,Vehicle
355,1,123.22,11.71,34.42,Vehicle
355,2,-5.55,-103.32,10.91,Vehicle
355,3,5.48,-130.14,13.78,Vehicle
355,4,-99.20,-11.29,0.01,Vehicle
355,5,-43.82,-100.92,34.78,Vehicle
355,6,2.91,-114.95,13.95,Vehicle
355,7,-145.19,-63.53,34.83,Vehicle
355,8,-28.58,-105.40,10.45,Pedestrian
355,9,-82.71,-60.55,10.45,Pedestrian
355,10,60.58,-113.49,10.45,Pedestrian
355,11,105.84,111.32,10.39,Pedestrian
355,12,50.70,104.16,10.45,Pedestrian
355,13,15.71,127.73,10.27,Pedestrian
355,14,-34.52,-50.70,10.45,Pedestrian
355,15,-142.79,39.94,10.45,Pedestrian
355,16,105.41,42.69,10.45,Pedestrian
355,17,50.77,106.04,10.45,Pedestrian
355,18,-99.90,-140.81,10.45,Pedestrian
356,0,-146.02,-10.68,0.14,Vehicle
356,1,123.22,11.71,0.06,Vehicle
356,2,-5.55,-103.32,0.04,Vehicle
356,3,5.53,-130.17,2.72,Vehicle
356,4,-99.20,-11.29,0.01,Vehicle
356,5,-43.82,-100.92,0.00,Vehicle
356,6,2.92,-114.95,0.57,Vehicle
356,7,-145.19,-63.53,0.00,Vehicle
356,8,-28.58,-105.40,0.00,Pedestrian
356,9,-82.71,-60.55,0.00,Pedestrian
356,10,60.58,-113.49,0.00,Pedestrian
356,11,105.71,111.32,6.37,Pedestrian
356,12,50.70,104.16,0.00,Pedestrian
356,13,15.54,127.73,8.35,Pedestrian
356,14,-34.52,-50.70,0.00,Pedestrian
356,15,-142.79,39.94,0.00,Pedestrian
356,16,105.41,42.69,0.00,Pedestrian
356,17,50.77,106.04,0.00,Pedestrian
356,18,-99.90,-140.81,0.00,Pedestrian
357,0,-146.02,-10.67,0.14,Vehicle
357,1,123.22,11.71,0.04,Vehicle
357,2,-5.55,-103.32,0.03,Vehicle
357,3,5.56,-130.18,1.36,Vehicle
357,4,-99.20,-11.29,0.00,Vehicle
357,5,-43.82,-100.92,0.00,Vehicle
357,6,2.92,-114.95,0.26,Vehicle
357,7,-145.19,-63.53,0.00,Vehicle
357,8,-28.58,-105.40,0.00,Pedestrian
357,9,-82.71,-60.55,0.00,Pedestrian
357,10,60.58,-113.49,0.00,Pedestrian
357,11,105.69,111.32,1.27,Pedestrian
357,12,50.70,104.16,0.00,Pedestrian
357,13,15.51,127.73,1.67,Pedestrian
357,14,-34.52,-50.70,0.00,Pedestrian
357,15,-142.79,39.94,0.00,Pedestrian
357,16,105.41,42.69,0.00,Pedestrian
357,17,50.77,106.04,0.00,Pedestrian
357,18,-99.90,-140.81,0.00,Pedestrian
358,0,-146.01,-10.67,0.14,Vehicle
358,1,123.22,11.71,0.01,Vehicle
358,2,-5.55,-103.32,0.01,Vehicle
358,3,5.58,-130.19,1.36,Vehicle
358,4,-99.20,-11.29,0.00,Vehicle
358,5,-43.82,-100.92,0.00,Vehicle
358,6,2.92,-114.95,0.09,Vehicle
358,7,-145.19,-63.53,0.00,Vehicle
358,8,-28.58,-105.40,0.00,Pedestrian
358,9,-82.71,-60.55,0.00,Pedestrian
358,10,60.58,-113.49,0.00,Pedestrian
358,11,105.68,111.32,0.25,Pedestrian
358,12,50.70,104.16,0.00,Pedestrian
358,13,15.50,127.73,0.33,Pedestrian
358,14,-34.52,-50.70,0.00,Pedestrian
358,15,-142.79,39.94,0.00,Pedestrian
358,16,105.41,42.69,0.00,Pedestrian
358,17,50.77,106.04,0.00,Pedestrian
358,18,-99.90,-140.81,0.00,Pedestrian
359,0,-146.18,-10.35,17.94,Vehicle
359,1,124.11,11.73,44.25,Vehicle
359,2,-5.54,-102.96,18.11,Vehicle
359,3,5.47,-129.87,17.04,Vehicle
359,4,-99.20,-11.29,0.01,Vehicle
359,5,-44.71,-100.92,44.66,Vehicle
359,6,2.89,-114.60,17.88,Vehicle
359,7,-145.21,-64.42,44.71,Vehicle
359,8,-28.31,-105.40,13.41,Pedestrian
359,9,-82.98,-60.55,13.41,Pedestrian
359,10,60.84,-113.58,13.41,Pedestrian
359,11,105.89,111.49,13.37,Pedestrian
359,12,50.70,104.43,13.41,Pedestrian
359,13,15.77,127.76,13.35,Pedestrian
359,14,-34.25,-50.70,13.41,Pedestrian
359,15,-142.79,39.68,13.41,Pedestrian
359,16,105.41,42.42,13.41,Pedestrian
359,17,50.77,106.31,13.41,Pedestrian
359,18,-100.17,-140.82,13.41,Pedestrian
360,0,-146.18,-10.35,0.14,Vehicle
360,1,124.11,11.73,0.08,Vehicle
360,2,-5.54,-102.95,0.04,Vehicle
360,3,5.50,-129.88,1.75,Vehicle
360,4,-99.20,-11.29,0.01,Vehicle
360,5,-44.71,-100.92,0.00,Vehicle
360,6,2.90,-114.61,0.65,Vehicle
360,7,-145.21,-64.42,0.00,Vehicle
360,8,-28.31,-105.40,0.00,Pedestrian
360,9,-82.98,-60.55,0.00,Pedestrian
360,10,60.64,-113.58,10.00,Pedestrian
360,11,105.72,111.49,8.25,Pedestrian
360,12,50.70,104.43,0.00,Pedestrian
360,13,15.57,127.76,10.00,Pedestrian
360,14,-34.25,-50.70,0.00,Pedestrian
360,15,-142.79,39.68,0.00,Pedestrian
360,16,105.41,42.42,0.00,Pedestrian
360,17,50.77,106.31,0.00,Pedestrian
360,18,-100.17,-140.82,0.00,Pedestrian
361,0,-146.18,-10.35,0.14,Vehicle
361,1,124.11,11.73,0.05,Vehicle
361,2,-5.54,-102.95,0.04,Vehicle
361,3,5.52,-129.88,1.02,Vehicle
361,4,-99.20,-11.29,0.01,Vehicle
361,5,-44.71,-100.92,0.00,Vehicle
361,6,2.91,-114.61,0.29,Vehicle
361,7,-145.21,-64.42,0.00,Vehicle
361,8,-28.31,-105.40,0.00,Pedestrian
361,9,-82.98,-60.55,0.00,Pedestrian
361,10,60.59,-113.58,2.08,Pedestrian
361,11,105.69,111.49,1.65,Pedestrian
361,12,50.70,104.43,0.00,Pedestrian
361,13,15.51,127.76,2.66,Pedestrian
361,14,-34.25,-50.70,0.00,Pedestrian
361,15,-142.79,39.68,0.00,Pedestrian
361,16,105.41,42.42,0.00,Pedestrian
361,17,50.77,106.31,0.00,Pedestrian
361,18,-100.17,-140.82,0.00,Pedestrian
362,0,-146.17,-10.35,0.14,Vehicle
362,1,124.11,11.73,0.01,Vehicle
362,2,-5.54,-102.95,0.01,Vehicle
362,3,5.53,-129.88,0.49,Vehicle
362,4,-99.20,-11.29,0.00,Vehicle
362,5,-44.71,-100.92,0.00,Vehicle
362,6,2.91,-114.61,0.15,Vehicle
362,7,-145.21,-64.42,0.00,Vehicle
362,8,-28.31,-105.40,0.00,Pedestrian
362,9,-82.98,-60.55,0.00,Pedestrian
362,10,60.59,-113.58,0.42,Pedestrian
362,11,105.68,111.49,0.33,Pedestrian
362,12,50.70,104.43,0.00,Pedestrian
362,13,15.50,127.76,0.53,Pedestrian
362,14,-34.25,-50.70,0.00,Pedestrian
362,15,-142.79,39.68,0.00,Pedestrian
362,16,105.41,42.42,0.00,Pedestrian
362,17,50.77,106.31,0.00,Pedestrian
362,18,-100.17,-140.82,0.00,Pedestrian
363,0,-146.30,-10.10,14.10,Vehicle
363,1,124.80,11.74,34.78,Vehicle
363,2,-5.53,-102.63,16.42,Vehicle
363,3,5.43,-129.62,13.95,Vehicle
363,4,-99.20,-11.29,0.00,Vehicle
363,5,-45.41,-100.91,35.07,Vehicle
363,6,2.89,-114.33,14.06,Vehicle
363,7,-145.23,-65.12,35.11,Vehicle
363,8,-28.10,-105.40,10.53,Pedestrian
363,9,-83.19,-60.55,10.53,Pedestrian
363,10,60.58,-113.79,10.53,Pedestrian
363,11,105.84,111.63,10.48,Pedestrian
363,12,50.70,104.64,10.53,Pedestrian
363,13,15.71,127.79,10.43,Pedestrian
363,14,-34.04,-50.70,10.53,Pedestrian
363,15,-142.79,39.47,10.53,Pedestrian
363,16,105.42,42.21,10.53,Pedestrian
363,17,50.77,106.52,10.53,Pedestrian
363,18,-100.38,-140.82,10.53,Pedestrian
364,0,-146.37,-9.97,7.27,Vehicle
364,1,125.16,11.74,17.88,Vehicle
364,2,-5.53,-102.45,9.00,Vehicle
364,3,5.42,-129.51,5.70,Vehicle
364,4,-99.20,-11.29,0.01,Vehicle
364,5,-45.77,-100.91,18.02,Vehicle
364,6,2.88,-114.19,6.93,Vehicle
364,7,-145.23,-65.48,18.04,Vehicle
364,8,-27.99,-105.40,5.41,Pedestrian
364,9,-83.30,-60.55,5.41,Pedestrian
364,10,60.68,-113.83,5.41,Pedestrian
364,11,105.80,111.70,4.13,Pedestrian
364,12,50.70,104.75,5.41,Pedestrian
364,13,15.65,127.80,3.10,Pedestrian
364,14,-33.93,-50.70,5.41,Pedestrian
364,15,-142.79,39.36,5.41,Pedestrian
364,16,105.42,42.10,5.41,Pedestrian
364,17,50.77,106.63,5.41,Pedestrian
364,18,-100.49,-140.82,5.41,Pedestrian
365,0,-146.37,-9.96,0.14,Vehicle
365,1,125.16,11.74,0.06,Vehicle
365,2,-5.53,-102.44,0.03,Vehicle
365,3,5.46,-129.53,2.06,Vehicle
365,4,-99.20,-11.28,0.01,Vehicle
365,5,-45.77,-100.91,0.00,Vehicle
365,6,2.89,-114.19,0.49,Vehicle
365,7,-145.23,-65.48,0.00,Vehicle
365,8,-27.99,-105.40,0.00,Pedestrian
365,9,-83.30,-60.55,0.00,Pedestrian
365,10,60.60,-113.83,4.05,Pedestrian
365,11,105.70,111.70,4.63,Pedestrian
365,12,50.70,104.75,0.00,Pedestrian
365,13,15.53,127.80,5.98,Pedestrian
365,14,-33.93,-50.70,0.00,Pedestrian
365,15,-142.79,39.36,0.00,Pedestrian
365,16,105.42,42.10,0.00,Pedestrian
365,17,50.77,106.63,0.00,Pedestrian
365,18,-100.49,-140.82,0.00,Pedestrian
366,0,-146.42,-9.85,6.16,Vehicle
366,1,125.46,11.75,15.14,Vehicle
366,2,-5.53,-102.29,7.94,Vehicle
366,3,5.43,-129.42,5.36,Vehicle
366,4,-99.20,-11.28,0.00,Vehicle
366,5,-46.08,-100.91,15.26,Vehicle
366,6,2.89,-114.07,6.10,Vehicle
366,7,-145.24,-65.79,15.27,Vehicle
366,8,-27.90,-105.40,4.58,Pedestrian
366,9,-83.39,-60.55,4.58,Pedestrian
366,10,60.59,-113.92,4.66,Pedestrian
366,11,105.75,111.76,3.92,Pedestrian
366,12,50.70,104.84,4.58,Pedestrian
366,13,15.60,127.81,3.40,Pedestrian
366,14,-33.84,-50.70,4.58,Pedestrian
366,15,-142.79,39.27,4.58,Pedestrian
366,16,105.42,42.01,4.58,Pedestrian
366,17,50.77,106.72,4.58,Pedestrian
366,18,-100.58,-140.82,4.58,Pedestrian
367,0,-146.42,-9.85,0.14,Vehicle
367,1,125.46,11.75,0.03,Vehicle
367,2,-5.53,-102.29,0.02,Vehicle
367,3,5.45,-129.43,1.14,Vehicle
367,4,-99.20,-11.28,0.00,Vehicle
367,5,-46.08,-100.91,0.00,Vehicle
367,6,2.89,-114.07,0.29,Vehicle
367,7,-145.24,-65.79,0.00,Vehicle
367,8,-27.90,-105.40,0.00,Pedestrian
367,9,-83.39,-60.55,0.00,Pedestrian
367,10,60.58,-113.92,0.15,Pedestrian
367,11,105.69,111.76,2.99,Pedestrian
367,12,50.70,104.84,0.00,Pedestrian
367,13,15.52,127.81,3.88,Pedestrian
367,14,-33.84,-50.70,0.00,Pedestrian
367,15,-142.79,39.27,0.00,Pedestrian
367,16,105.42,42.01,0.00,Pedestrian
367,17,50.77,106.72,0.00,Pedestrian
367,18,-100.58,-140.82,0.00,Pedestrian
368,0,-146.42,-9.85,0.14,Vehicle
368,1,125.46,11.75,0.01,Vehicle
368,2,-5.53,-102.29,0.00,Vehicle
368,3,5.47,-129.44,0.87,Vehicle
368,4,-99.20,-11.28,0.00,Vehicle
368,5,-46.08,-100.91,0.00,Vehicle
368,6,2.89,-114.07,0.13,Vehicle
368,7,-145.24,-65.79,0.00,Vehicle
368,8,-27.90,-105.40,0.00,Pedestrian
368,9,-83.39,-60.55,0.00,Pedestrian
368,10,60.58,-113.92,0.03,Pedestrian
368,11,105.68,111.76,0.60,Pedestrian
368,12,50.70,104.84,0.00,Pedestrian
368,13,15.50,127.81,0.78,Pedestrian
368,14,-33.84,-50.70,0.00,Pedestrian
368,15,-142.79,39.27,0.00,Pedestrian
368,16,105.42,42.01,0.00,Pedestrian
368,17,50.77,106.72,0.00,Pedestrian
368,18,-100.58,-140.82,0.00,Pedestrian
369,0,-146.41,-9.85,0.24,Vehicle
369,1,125.46,11.75,0.00,Vehicle
369,2,-5.53,-102.29,0.00,Vehicle
369,3,5.48,-129.44,0.38,Vehicle
369,4,-99.20,-11.28,0.00,Vehicle
369,5,-46.08,-100.91,0.00,Vehicle
369,6,2.89,-114.07,0.04,Vehicle
369,7,-145.24,-65.79,0.00,Vehicle
369,8,-27.90,-105.40,0.00,Pedestrian
369,9,-83.39,-60.55,0.00,Pedestrian
369,10,60.58,-113.92,0.01,Pedestrian
369,11,105.68,111.76,0.12,Pedestrian
369,12,50.70,104.84,0.00,Pedestrian
369,13,15.50,127.81,0.16,Pedestrian
369,14,-33.84,-50.70,0.00,Pedestrian
369,15,-142.79,39.27,0.00,Pedestrian
369,16,105.42,42.01,0.00,Pedestrian
369,17,50.77,106.72,0.00,Pedestrian
369,18,-100.58,-140.82,0.00,Pedestrian
370,0,-146.41,-9.85,0.37,Vehicle
370,1,125.46,11.75,0.00,Vehicle
370,2,-5.53,-102.29,0.00,Vehicle
370,3,5.48,-129.44,0.19,Vehicle
370,4,-99.20,-11.28,0.00,Vehicle
370,5,-46.08,-100.91,0.00,Vehicle
370,6,2.89,-114.07,0.01,Vehicle
370,7,-145.24,-65.79,0.00,Vehicle
370,8,-27.90,-105.40,0.00,Pedestrian
370,9,-83.39,-60.55,0.00,Pedestrian
370,10,60.58,-113.92,0.00,Pedestrian
370,11,105.68,111.76,0.02,Pedestrian
370,12,50.70,104.84,0.00,Pedestrian
370,13,15.50,127.81,0.03,Pedestrian
370,14,-33.84,-50.70,0.00,Pedestrian
370,15,-142.79,39.27,0.00,Pedestrian
370,16,105.42,42.01,0.00,Pedestrian
370,17,50.77,106.72,0.00,Pedestrian
370,18,-100.58,-140.82,0.00,Pedestrian
371,0,-146.60,-9.48,20.73,Vehicle
371,1,126.46,11.76,50.00,Vehicle
371,2,-5.52,-101.66,31.22,Vehicle
371,3,5.34,-129.04,20.94,Vehicle
371,4,-99.20,-11.28,0.00,Vehicle
371,5,-47.08,-100.90,50.00,Vehicle
371,6,2.86,-113.65,20.97,Vehicle
371,7,-145.26,-66.79,50.00,Vehicle
371,8,-27.59,-105.40,15.73,Pedestrian
371,9,-83.70,-60.55,15.73,Pedestrian
371,10,60.88,-114.02,15.73,Pedestrian
371,11,105.92,111.96,15.73,Pedestrian
371,12,50.70,105.15,15.73,Pedestrian
371,13,15.81,127.85,15.73,Pedestrian
371,14,-33.52,-50.70,15.73,Pedestrian
371,15,-142.80,38.95,15.73,Pedestrian
371,16,105.42,41.70,15.73,Pedestrian
371,17,50.77,107.03,15.73,Pedestrian
371,18,-100.89,-140.82,15.73,Pedestrian
372,0,-146.58,-9.48,0.69,Vehicle
372,1,126.46,11.76,0.14,Vehicle
372,2,-5.52,-101.66,0.06,Vehicle
372,3,5.39,-129.08,3.17,Vehicle
372,4,-99.20,-11.28,0.01,Vehicle
372,5,-47.08,-100.90,0.00,Vehicle
372,6,2.87,-113.66,0.65,Vehicle
372,7,-145.26,-66.79,0.00,Vehicle
372,8,-27.59,-105.40,0.00,Pedestrian
372,9,-83.70,-60.55,0.00,Pedestrian
372,10,60.68,-114.02,10.00,Pedestrian
372,11,105.73,111.96,9.73,Pedestrian
372,12,50.70,105.15,0.00,Pedestrian
372,13,15.61,127.85,10.00,Pedestrian
372,14,-33.52,-50.70,0.00,Pedestrian
372,15,-142.80,38.95,0.00,Pedestrian
372,16,105.42,41.70,0.00,Pedestrian
372,17,50.77,107.03,0.00,Pedestrian
372,18,-100.89,-140.82,0.00,Pedestrian
373,0,-146.57,-9.48,0.63,Vehicle
373,1,126.46,11.76,0.02,Vehicle
373,2,-5.52,-101.66,0.02,Vehicle
373,3,5.42,-129.09,1.55,Vehicle
373,4,-99.20,-11.28,0.01,Vehicle
373,5,-47.08,-100.90,0.00,Vehicle
373,6,2.88,-113.66,0.29,Vehicle
373,7,-145.26,-66.79,0.00,Vehicle
373,8,-27.59,-105.40,0.00,Pedestrian
373,9,-83.70,-60.55,0.00,Pedestrian
373,10,60.60,-114.02,3.86,Pedestrian
373,11,105.69,111.96,1.95,Pedestrian
373,12,50.70,105.15,0.00,Pedestrian
373,13,15.52,127.85,4.50,Pedestrian
373,14,-33.52,-50.70,0.00,Pedestrian
373,15,-142.80,38.95,0.00,Pedestrian
373,16,105.42,41.70,0.00,Pedestrian
373,17,50.77,107.03,0.00,Pedestrian
373,18,-100.89,-140.82,0.00,Pedestrian
374,0,-146.68,-9.25,12.71,Vehicle
374,1,127.11,11.77,32.59,Vehicle
374,2,-5.51,-101.24,20.83,Vehicle
374,3,5.36,-128.86,11.95,Vehicle
374,4,-99.20,-11.28,0.00,Vehicle
374,5,-47.73,-100.90,32.77,Vehicle
374,6,2.86,-113.40,13.13,Vehicle
374,7,-145.28,-67.45,32.79,Vehicle
374,8,-27.39,-105.40,9.84,Pedestrian
374,9,-83.90,-60.55,9.84,Pedestrian
374,10,60.59,-114.22,9.87,Pedestrian
374,11,105.83,112.08,9.54,Pedestrian
374,12,50.70,105.35,9.84,Pedestrian
374,13,15.70,127.87,8.95,Pedestrian
374,14,-33.33,-50.70,9.84,Pedestrian
374,15,-142.80,38.75,9.84,Pedestrian
374,16,105.42,41.50,9.84,Pedestrian
374,17,50.77,107.23,9.84,Pedestrian
374,18,-101.09,-140.82,9.84,Pedestrian
375,0,-146.66,-9.26,0.76,Vehicle
375,1,127.11,11.76,0.21,Vehicle
375,2,-5.51,-101.24,0.06,Vehicle
375,3,5.38,-128.88,1.50,Vehicle
375,4,-99.20,-11.28,0.01,Vehicle
375,5,-47.73,-100.90,0.00,Vehicle
375,6,2.87,-113.41,0.44,Vehicle
375,7,-145.28,-67.45,0.00,Vehicle
375,8,-27.39,-105.40,0.00,Pedestrian
375,9,-83.90,-60.55,0.00,Pedestrian
375,10,60.58,-114.22,0.12,Pedestrian
375,11,105.71,112.08,6.12,Pedestrian
375,12,50.70,105.35,0.00,Pedestrian
375,13,15.54,127.87,8.00,Pedestrian
375,14,-33.33,-50.70,0.00,Pedestrian
375,15,-142.80,38.75,0.00,Pedestrian
375,16,105.42,41.50,0.00,Pedestrian
375,17,50.77,107.23,0.00,Pedestrian
375,18,-101.09,-140.82,0.00,Pedestrian
376,0,-146.71,-9.15,5.63,Vehicle
376,1,127.41,11.77,15.11,Vehicle
376,2,-5.51,-101.05,9.91,Vehicle
376,3,5.37,-128.77,5.12,Vehicle
376,4,-99.20,-11.28,0.00,Vehicle
376,5,-48.04,-100.89,15.22,Vehicle
376,6,2.86,-113.28,6.06,Vehicle
376,7,-145.28,-67.75,15.23,Vehicle
376,8,-27.30,-105.40,4.57,Pedestrian
376,9,-83.99,-60.55,4.57,Pedestrian
376,10,60.67,-114.25,4.55,Pedestrian
376,11,105.76,112.14,3.70,Pedestrian
376,12,50.70,105.44,4.57,Pedestrian
376,13,15.60,127.88,2.99,Pedestrian
376,14,-33.23,-50.70,4.57,Pedestrian
376,15,-142.80,38.66,4.57,Pedestrian
376,16,105.42,41.41,4.57,Pedestrian
376,17,50.77,107.32,4.57,Pedestrian
376,18,-101.18,-140.82,4.57,Pedestrian
377,0,-146.69,-9.16,0.81,Vehicle
377,1,127.41,11.77,0.12,Vehicle
377,2,-5.51,-101.05,0.01,Vehicle
377,3,5.39,-128.79,1.36,Vehicle
377,4,-99.20,-11.28,0.00,Vehicle
377,5,-48.04,-100.89,0.00,Vehicle
377,6,2.87,-113.29,0.27,Vehicle
377,7,-145.28,-67.75,0.00,Vehicle
377,8,-27.30,-105.40,0.00,Pedestrian
377,9,-83.99,-60.55,0.00,Pedestrian
377,10,60.60,-114.25,3.45,Pedestrian
377,11,105.70,112.14,3.08,Pedestrian
377,12,50.70,105.44,0.00,Pedestrian
377,13,15.52,127.88,3.95,Pedestrian
377,14,-33.23,-50.70,0.00,Pedestrian
377,15,-142.80,38.66,0.00,Pedestrian
377,16,105.42,41.41,0.00,Pedestrian
377,17,50.77,107.32,0.00,Pedestrian
377,18,-101.18,-140.82,0.00,Pedestrian
378,0,-146.67,-9.16,1.07,Vehicle
378,1,127.41,11.77,0.01,Vehicle
378,2,-5.51,-101.05,0.00,Vehicle
378,3,5.41,-128.80,1.03,Vehicle
378,4,-99.20,-11.28,0.00,Vehicle
378,5,-48.04,-100.89,0.00,Vehicle
378,6,2.87,-113.29,0.12,Vehicle
378,7,-145.28,-67.75,0.00,Vehicle
378,8,-27.30,-105.40,0.00,Pedestrian
378,9,-83.99,-60.55,0.00,Pedestrian
378,10,60.59,-114.25,0.69,Pedestrian
378,11,105.68,112.14,0.62,Pedestrian
