t,p_t_x,p_t_y,h_t,v_t,e_t,|A_t|,|M_t|,o_s_t,Pi,D_t
768,-1.47,-90.76,5.25,2.00,0.9820,19,0,1.00,None,1
769,-1.47,-90.76,5.25,2.00,0.9820,19,0,1.00,None,1
770,-1.48,-90.61,5.25,2.00,0.9820,19,0,1.00,None,1
771,-1.48,-90.61,5.25,2.00,0.9820,19,0,1.00,None,1
772,-1.48,-90.61,5.25,2.00,0.9820,19,0,1.00,None,1
773,-1.49,-90.48,5.25,2.00,0.9819,19,0,1.00,None,1
774,-1.49,-90.48,5.25,2.00,0.9819,19,0,1.00,None,1
775,-1.49,-90.48,5.25,2.00,0.9819,19,0,1.00,None,1
776,-1.50,-90.34,5.25,2.00,0.9819,19,0,1.00,None,1
777,-1.50,-90.34,5.25,2.00,0.9819,19,0,1.00,None,1
778,-1.50,-90.34,5.25,2.00,0.9819,19,0,1.00,None,1
779,-1.50,-90.34,5.25,2.00,0.9819,19,0,1.00,None,1
780,-1.51,-90.20,5.25,2.00,0.9818,19,0,1.00,None,1
781,-1.51,-90.20,5.25,2.00,0.9818,19,0,1.00,None,1
782,-1.51,-90.13,5.25,2.00,0.9818,19,0,1.00,None,1
783,-1.52,-90.05,5.25,2.00,0.9818,19,0,1.00,None,1
784,-1.52,-90.05,5.25,2.00,0.9818,19,0,1.00,None,1
785,-1.52,-90.05,5.25,2.00,0.9818,19,0,1.00,None,1
786,-1.52,-90.05,5.25,2.00,0.9818,19,0,1.00,None,1
787,-1.52,-89.93,5.25,2.00,0.9818,19,0,1.00,None,1
788,-1.52,-89.93,5.25,2.00,0.9818,19,0,1.00,None,1
789,-1.52,-89.93,5.25,2.00,0.9818,19,0,1.00,None,1
790,-1.52,-89.93,5.25,2.00,0.9818,19,0,1.00,None,1
791,-1.52,-89.93,5.25,2.00,0.9818,19,0,1.00,None,1
792,-1.54,-89.71,5.25,2.00,0.9817,19,0,1.00,None,1
793,-1.54,-89.71,5.25,2.00,0.9817,19,0,1.00,None,1
794,-1.54,-89.71,5.25,2.00,0.9817,19,0,1.00,None,1
795,-1.54,-89.71,5.25,2.00,0.9817,19,0,1.00,None,1
796,-1.54,-89.71,5.25,2.00,0.9817,19,0,1.00,None,1
797,-1.55,-89.51,5.25,2.00,0.9817,19,0,1.00,None,1
798,-1.55,-89.51,5.25,2.00,0.9817,19,0,1.00,None,1
799,-1.55,-89.51,5.25,2.00,0.9817,19,0,1.00,None,1
800,-1.55,-89.51,5.25,2.00,0.9817,19,0,1.00,None,1
801,-1.56,-89.37,5.25,2.00,0.9816,19,0,1.00,None,1
802,-1.56,-89.37,5.25,2.00,0.9816,19,0,1.00,None,1
803,-1.56,-89.37,5.25,2.00,0.9816,19,0,1.00,None,1
804,-1.56,-89.24,5.25,2.00,0.9816,19,0,1.00,None,1
805,-1.56,-89.24,5.25,2.00,0.9816,19,0,1.00,None,1
806,-1.57,-89.16,5.25,2.00,0.9816,19,0,1.00,None,1
807,-1.57,-89.16,5.25,2.00,0.9816,19,0,1.00,None,1
808,-1.57,-89.16,5.25,2.00,0.9816,19,0,1.00,None,1
809,-1.58,-89.02,5.25,2.00,0.9815,19,0,1.00,None,1
810,-1.58,-89.02,5.25,2.00,0.9815,19,0,1.00,None,1
811,-1.58,-89.02,5.25,2.00,0.9815,19,0,1.00,None,1
812,-1.58,-89.02,5.25,2.00,0.9815,19,0,1.00,None,1
813,-1.58,-89.02,5.25,2.00,0.9815,19,0,1.00,None,1
814,-1.59,-88.82,5.26,2.00,0.9815,19,0,1.00,None,1
815,-1.59,-88.82,5.26,2.00,0.9815,19,0,1.00,None,1
816,-1.59,-88.82,5.26,2.00,0.9815,19,0,1.00,None,1
817,-1.59,-88.82,5.26,2.00,0.9815,19,0,1.00,None,1
818,-1.60,-88.68,5.26,2.00,0.9814,19,0,1.00,None,1
819,-1.60,-88.68,5.26,2.00,0.9814,19,0,1.00,None,1
820,-1.60,-88.68,5.26,2.00,0.9814,19,0,1.00,None,1
821,-1.61,-88.54,5.26,2.00,0.9814,19,0,1.00,None,1
822,-1.61,-88.54,5.26,2.00,0.9814,19,0,1.00,None,1
823,-1.61,-88.54,5.26,2.00,0.9814,19,0,1.00,None,1
824,-1.61,-88.54,5.26,2.00,0.9814,19,0,1.00,None,1
825,-1.62,-88.40,5.26,2.00,0.9813,19,0,1.00,None,1
826,-1.62,-88.40,5.26,2.00,0.9813,19,0,1.00,None,1
827,-1.62,-88.40,5.26,2.00,0.9813,19,0,1.00,None,1
828,-1.62,-88.27,5.26,2.00,0.9813,19,0,1.00,None,1
829,-1.62,-88.27,5.26,2.00,0.9813,19,0,1.00,None,1
830,-1.62,-88.27,5.26,2.00,0.9813,19,0,1.00,None,1
831,-1.62,-88.27,5.26,2.00,0.9813,19,0,1.00,None,1
832,-1.63,-88.13,5.26,2.00,0.9813,19,0,1.00,None,1
833,-1.64,-88.06,5.26,2.00,0.9812,19,0,1.00,None,1
834,-1.64,-88.06,5.26,2.00,0.9812,19,0,1.00,None,1
835,-1.64,-88.06,5.26,2.00,0.9812,19,0,1.00,None,1
836,-1.64,-88.06,5.26,2.00,0.9812,19,0,1.00,None,1
837,-1.64,-87.92,5.26,2.00,0.9812,19,0,1.00,None,1
838,-1.64,-87.92,5.26,2.00,0.9812,19,0,1.00,None,1
839,-1.64,-87.92,5.26,2.00,0.9812,19,0,1.00,None,1
840,-1.64,-87.92,5.26,2.00,0.9812,19,0,1.00,None,1
841,-1.64,-87.92,5.26,2.00,0.9812,19,0,1.00,None,1
842,-1.66,-87.73,5.26,2.00,0.9812,19,0,1.00,None,1
843,-1.66,-87.73,5.26,2.00,0.9812,19,0,1.00,None,1
844,-1.66,-87.73,5.26,2.00,0.9812,19,0,1.00,None,1
845,-1.66,-87.60,5.26,2.00,0.9811,19,0,1.00,None,1
846,-1.66,-87.60,5.26,2.00,0.9811,19,0,1.00,None,1
847,-1.66,-87.60,5.26,2.00,0.9811,19,0,1.00,None,1
848,-1.67,-87.48,5.26,2.00,0.9811,19,0,1.00,None,1
849,-1.67,-87.48,5.26,2.00,0.9811,19,0,1.00,None,1
850,-1.67,-87.48,5.26,2.00,0.9811,19,0,1.00,None,1
851,-1.68,-87.35,5.26,2.00,0.9811,19,0,1.00,None,1
852,-1.68,-87.35,5.26,2.00,0.9811,19,0,1.00,None,1
853,-1.68,-87.35,5.26,2.00,0.9811,19,0,1.00,None,1
854,-1.69,-87.22,5.26,2.00,0.9810,19,0,1.00,None,1
855,-1.69,-87.22,5.26,2.00,0.9810,19,0,1.00,None,1
856,-1.69,-87.22,5.26,2.00,0.9810,19,0,1.00,None,1
857,-1.69,-87.22,5.26,2.00,0.9810,19,0,1.00,None,1
858,-1.69,-87.09,5.26,2.00,0.9810,19,0,1.00,None,1
859,-1.69,-87.09,5.26,2.00,0.9810,19,0,1.00,None,1
860,-1.69,-87.09,5.26,2.00,0.9810,19,0,1.00,None,1
861,-1.70,-86.97,5.26,2.00,0.9809,19,0,1.00,None,1
862,-1.70,-86.97,5.26,2.00,0.9809,19,0,1.00,None,1
863,-1.70,-86.97,5.26,2.00,0.9809,19,0,1.00,None,1
864,-1.71,-86.84,5.26,2.00,0.9809,19,0,1.00,None,1
865,-1.71,-86.84,5.26,2.00,0.9809,19,0,1.00,None,1
866,-1.71,-86.84,5.26,2.00,0.9809,19,0,1.00,None,1
867,-1.72,-86.71,5.26,2.00,0.9809,19,0,1.00,None,1
868,-1.72,-86.71,5.26,2.00,0.9809,19,0,1.00,None,1
869,-1.72,-86.71,5.26,2.00,0.9809,19,0,1.00,None,1
870,-1.72,-86.59,5.26,2.00,0.9808,19,0,1.00,None,1
871,-1.72,-86.59,5.26,2.00,0.9808,19,0,1.00,None,1
872,-1.72,-86.59,5.26,2.00,0.9808,19,0,1.00,None,1
873,-1.73,-86.46,5.26,2.00,0.9808,19,0,1.00,None,1
874,-1.73,-86.46,5.26,2.00,0.9808,19,0,1.00,None,1
875,-1.74,-86.39,5.26,2.00,0.9808,19,0,1.00,None,1
876,-1.74,-86.39,5.26,2.00,0.9808,19,0,1.00,None,1
877,-1.74,-86.32,5.26,2.00,0.9808,19,0,1.00,None,1
878,-1.74,-86.32,5.26,2.00,0.9808,19,0,1.00,None,1
879,-1.74,-86.32,5.26,2.00,0.9808,19,0,1.00,None,1
880,-1.74,-86.32,5.26,2.00,0.9808,19,0,1.00,None,1
881,-1.74,-86.32,5.26,2.00,0.9808,19,0,1.00,None,1
882,-1.75,-86.14,5.26,2.00,0.9807,19,0,1.00,None,1
883,-1.75,-86.14,5.26,2.00,0.9807,19,0,1.00,None,1
884,-1.75,-86.14,5.26,2.00,0.9807,19,0,1.00,None,1
885,-1.75,-86.14,5.26,2.00,0.9807,19,0,1.00,None,1
886,-1.76,-85.95,5.26,2.00,0.9807,19,0,1.00,None,1
887,-1.76,-85.95,5.26,2.00,0.9807,19,0,1.00,None,1
888,-1.76,-85.95,5.26,2.00,0.9807,19,0,1.00,None,1
889,-1.77,-85.83,5.26,2.00,0.9806,19,0,1.00,None,1
890,-1.77,-85.83,5.26,2.00,0.9806,19,0,1.00,None,1
891,-1.77,-85.83,5.26,2.00,0.9806,19,0,1.00,None,1
892,-1.78,-85.70,5.26,2.00,0.9806,19,0,1.00,None,1
893,-1.78,-85.70,5.26,2.00,0.9806,19,0,1.00,None,1
894,-1.78,-85.63,5.26,2.00,0.9806,19,0,1.00,None,1
895,-1.78,-85.63,5.26,2.00,0.9806,19,0,1.00,None,1
896,-1.78,-85.63,5.26,2.00,0.9806,19,0,1.00,None,1
897,-1.79,-85.50,5.26,2.00,0.9805,19,0,1.00,None,1
898,-1.79,-85.50,5.26,2.00,0.9805,19,0,1.00,None,1
899,-1.79,-85.50,5.26,2.00,0.9805,19,0,1.00,None,1
900,-1.79,-85.50,5.26,2.00,0.9805,19,0,1.00,None,1
901,-1.79,-85.50,5.26,2.00,0.9805,19,0,1.00,None,1
902,-1.80,-85.33,5.26,2.00,0.9805,19,0,1.00,None,1
903,-1.80,-85.33,5.26,2.00,0.9805,19,0,1.00,None,1
904,-1.80,-85.33,5.26,2.00,0.9805,19,0,1.00,None,1
905,-1.81,-85.20,5.26,2.00,0.9805,19,0,1.00,None,1
906,-1.81,-85.20,5.26,2.00,0.9805,19,0,1.00,None,1
907,-1.81,-85.20,5.26,2.00,0.9805,19,0,1.00,None,1
908,-1.82,-85.07,5.26,2.00,0.9804,19,0,1.00,None,1
909,-1.82,-85.07,5.26,2.00,0.9804,19,0,1.00,None,1
910,-1.82,-85.07,5.26,2.00,0.9804,19,0,1.00,None,1
911,-1.82,-85.07,5.26,2.00,0.9804,19,0,1.00,None,1
912,-1.82,-84.94,5.26,2.00,0.9804,19,0,1.00,None,1
913,-1.82,-84.94,5.26,2.00,0.9804,19,0,1.00,None,1
914,-1.82,-84.94,5.26,2.00,0.9804,19,0,1.00,None,1
915,-1.83,-84.82,5.26,2.00,0.9803,19,0,1.00,None,1
916,-1.83,-84.82,5.26,2.00,0.9803,19,0,1.00,None,1
917,-1.83,-84.82,5.26,2.00,0.9803,19,0,1.00,None,1
918,-1.84,-84.69,5.26,2.00,0.9803,19,0,1.00,None,1
919,-1.84,-84.69,5.26,2.00,0.9803,19,0,1.00,None,1
920,-1.84,-84.69,5.26,2.00,0.9803,19,0,1.00,None,1
921,-1.85,-84.57,5.26,2.00,0.9803,19,0,1.00,None,1
922,-1.85,-84.57,5.26,2.00,0.9803,19,0,1.00,None,1
923,-1.85,-84.49,5.26,2.00,0.9803,19,0,1.00,None,1
924,-1.85,-84.49,5.26,2.00,0.9803,19,0,1.00,None,1
925,-1.85,-84.49,5.26,2.00,0.9803,19,0,1.00,None,1
926,-1.86,-84.36,5.26,2.00,0.9802,19,0,1.00,None,1
927,-1.86,-84.36,5.26,2.00,0.9802,19,0,1.00,None,1
928,-1.86,-84.36,5.26,2.00,0.9802,19,0,1.00,None,1
929,-1.87,-84.24,5.26,2.00,0.9802,19,0,1.00,None,1
930,-1.87,-84.24,5.26,2.00,0.9802,19,0,1.00,None,1
931,-1.87,-84.24,5.26,2.00,0.9802,19,0,1.00,None,1
932,-1.87,-84.11,5.26,2.00,0.9801,19,0,1.00,None,1
933,-1.87,-84.11,5.26,2.00,0.9801,19,0,1.00,None,1
934,-1.87,-84.11,5.26,2.00,0.9801,19,0,1.00,None,1
935,-1.87,-84.11,5.26,2.00,0.9801,19,0,1.00,None,1
936,-1.87,-84.11,5.26,2.00,0.9801,19,0,1.00,None,1
937,-1.89,-83.93,5.26,2.00,0.9801,19,0,1.00,None,1
938,-1.89,-83.93,5.26,2.00,0.9801,19,0,1.00,None,1
939,-1.89,-83.93,5.26,2.00,0.9801,19,0,1.00,None,1
940,-1.89,-83.80,5.26,2.00,0.9801,19,0,1.00,None,1
941,-1.89,-83.80,5.26,2.00,0.9801,19,0,1.00,None,1
942,-1.89,-83.80,5.26,2.00,0.9801,19,0,1.00,None,1
943,-1.90,-83.68,5.26,2.00,0.9800,19,0,1.00,None,1
944,-1.90,-83.68,5.26,2.00,0.9800,19,0,1.00,None,1
945,-1.90,-83.68,5.26,2.00,0.9800,19,0,1.00,None,1
946,-1.91,-83.55,5.26,2.00,0.9800,19,0,1.00,None,1
947,-1.91,-83.55,5.26,2.00,0.9800,19,0,1.00,None,1
948,-1.91,-83.55,5.26,2.00,0.9800,19,0,1.00,None,1
949,-1.91,-83.55,5.26,2.00,0.9800,19,0,1.00,None,1
950,-1.92,-83.42,5.26,2.00,0.9800,19,0,1.00,None,1
951,-1.92,-83.42,5.26,2.00,0.9800,19,0,1.00,None,1
952,-1.92,-83.42,5.26,2.00,0.9800,19,0,1.00,None,1
953,-1.92,-83.30,5.26,2.00,0.9799,19,0,1.00,None,1
954,-1.92,-83.30,5.26,2.00,0.9799,19,0,1.00,None,1
955,-1.92,-83.30,5.26,2.00,0.9799,19,0,1.00,None,1
956,-1.93,-83.17,5.26,2.00,0.9799,19,0,1.00,None,1
957,-1.93,-83.17,5.26,2.00,0.9799,19,0,1.00,None,1
958,-1.93,-83.17,5.26,2.00,0.9799,19,0,1.00,None,1
959,-1.94,-83.05,5.26,2.00,0.9799,19,0,1.00,None,1
960,-1.94,-83.05,5.26,2.00,0.9799,19,0,1.00,None,1
961,-1.94,-83.05,5.26,2.00,0.9799,19,0,1.00,None,1
962,-1.95,-82.92,5.26,2.00,0.9798,19,0,1.00,None,1
963,-1.95,-82.92,5.26,2.00,0.9798,19,0,1.00,None,1
964,-1.95,-82.85,5.26,2.00,0.9798,19,0,1.00,None,1
965,-1.95,-82.85,5.26,2.00,0.9798,19,0,1.00,None,1
966,-1.95,-82.79,5.26,2.00,0.9798,19,0,1.00,None,1
967,-1.95,-82.79,5.26,2.00,0.9798,19,0,1.00,None,1
968,-1.96,-82.67,5.26,2.00,0.9797,19,0,1.00,None,1
969,-1.96,-82.67,5.26,2.00,0.9797,19,0,1.00,None,1
970,-1.96,-82.67,5.26,2.00,0.9797,19,0,1.00,None,1
971,-1.96,-82.67,5.26,2.00,0.9797,19,0,1.00,None,1
972,-1.96,-82.67,5.26,2.00,0.9797,19,0,1.00,None,1
973,-1.96,-82.67,5.26,2.00,0.9797,19,0,1.00,None,1
974,-1.97,-82.47,5.26,2.00,0.9797,19,0,1.00,None,1
975,-1.97,-82.47,5.26,2.00,0.9797,19,0,1.00,None,1
976,-1.97,-82.47,5.26,2.00,0.9797,19,0,1.00,None,1
977,-1.97,-82.47,5.26,2.00,0.9797,19,0,1.00,None,1
978,-1.98,-82.29,5.26,2.00,0.9796,19,0,1.00,None,1
979,-1.98,-82.29,5.26,2.00,0.9796,19,0,1.00,None,1
980,-1.98,-82.29,5.26,2.00,0.9796,19,0,1.00,None,1
981,-1.99,-82.16,5.26,2.00,0.9796,19,0,1.00,None,1
982,-1.99,-82.16,5.26,2.00,0.9796,19,0,1.00,None,1
983,-1.99,-82.16,5.26,2.00,0.9796,19,0,1.00,None,1
984,-2.00,-82.04,5.26,2.00,0.9796,19,0,1.00,None,1
985,-2.00,-82.04,5.26,2.00,0.9796,19,0,1.00,None,1
986,-2.00,-81.97,5.26,2.00,0.9796,19,0,1.00,None,1
987,-2.00,-81.97,5.26,2.00,0.9796,19,0,1.00,None,1
988,-2.00,-81.97,5.26,2.00,0.9796,19,0,1.00,None,1
989,-2.01,-81.84,5.26,2.00,0.9795,19,0,1.00,None,1
990,-2.01,-81.84,5.26,2.00,0.9795,19,0,1.00,None,1
991,-2.01,-81.84,5.26,2.00,0.9795,19,0,1.00,None,1
992,-2.01,-81.84,5.26,2.00,0.9795,19,0,1.00,None,1
993,-2.01,-81.84,5.26,2.00,0.9795,19,0,1.00,None,1
994,-2.02,-81.66,5.26,2.00,0.9795,19,0,1.00,None,1
995,-2.02,-81.66,5.26,2.00,0.9795,19,0,1.00,None,1
996,-2.02,-81.66,5.26,2.00,0.9795,19,0,1.00,None,1
997,-2.03,-81.54,5.26,2.00,0.9794,19,0,1.00,None,1
998,-2.03,-81.54,5.26,2.00,0.9794,19,0,1.00,None,1
999,-2.03,-81.54,5.26,2.00,0.9794,19,0,1.00,None,1
1000,-2.04,-81.41,5.26,2.00,0.9794,19,0,1.00,None,1
1001,-2.04,-81.41,5.26,2.00,0.9794,19,0,1.00,None,1
1002,-2.04,-81.41,5.26,2.00,0.9794,19,0,1.00,None,1
1003,-2.04,-81.41,5.26,2.00,0.9794,19,0,1.00,None,1
1004,-2.05,-81.25,5.26,2.00,0.9794,19,0,1.00,None,1
1005,-2.05,-81.25,5.26,2.00,0.9794,19,0,1.00,None,1
1006,-2.05,-81.15,5.26,2.00,0.9793,19,0,1.00,None,1
1007,-2.05,-81.15,5.26,2.00,0.9793,19,0,1.00,None,1
1008,-2.06,-81.08,5.26,2.00,0.9793,19,0,1.00,None,1
1009,-2.06,-81.08,5.26,2.00,0.9793,19,0,1.00,None,1
1010,-2.06,-81.08,5.26,2.00,0.9793,19,0,1.00,None,1
1011,-2.07,-80.95,5.26,2.00,0.9793,19,0,1.00,None,1
1012,-2.07,-80.95,5.26,2.00,0.9793,19,0,1.00,None,1
1013,-2.07,-80.95,5.26,2.00,0.9793,19,0,1.00,None,1
1014,-2.07,-80.95,5.26,2.00,0.9793,19,0,1.00,None,1
1015,-2.07,-80.95,5.26,2.00,0.9793,19,0,1.00,None,1
1016,-2.08,-80.78,5.26,2.00,0.9792,19,0,1.00,None,1
1017,-2.08,-80.78,5.26,2.00,0.9792,19,0,1.00,None,1
1018,-2.08,-80.70,5.26,2.00,0.9792,19,0,1.00,None,1
1019,-2.08,-80.64,5.26,2.00,0.9792,19,0,1.00,None,1
1020,-2.08,-80.64,5.26,2.00,0.9792,19,0,1.00,None,1
1021,-2.08,-80.64,5.26,2.00,0.9792,19,0,1.00,None,1
1022,-2.08,-80.64,5.26,2.00,0.9792,19,0,1.00,None,1
1023,-2.08,-80.64,5.26,2.00,0.9792,19,0,1.00,None,1
1024,-2.10,-80.45,5.26,2.00,0.9791,19,0,1.00,None,1
1025,-2.10,-80.45,5.26,2.00,0.9791,19,0,1.00,None,1
1026,-2.10,-80.45,5.26,2.00,0.9791,19,0,1.00,None,1
1027,-2.10,-80.33,5.26,2.00,0.9791,19,0,1.00,None,1
1028,-2.10,-80.33,5.26,2.00,0.9791,19,0,1.00,None,1
1029,-2.10,-80.33,5.26,2.00,0.9791,19,0,1.00,None,1
1030,-2.11,-80.20,5.27,2.00,0.9791,19,0,1.00,None,1
1031,-2.11,-80.20,5.27,2.00,0.9791,19,0,1.00,None,1
1032,-2.11,-80.20,5.27,2.00,0.9791,19,0,1.00,None,1
1033,-2.12,-80.08,5.27,2.00,0.9790,19,0,1.00,None,1
1034,-2.12,-80.08,5.27,2.00,0.9790,19,0,1.00,None,1
1035,-2.12,-80.01,5.27,2.00,0.9790,19,0,1.00,None,1
1036,-2.12,-80.01,5.27,2.00,0.9790,19,0,1.00,None,1
1037,-2.12,-80.01,5.27,2.00,0.9790,19,0,1.00,None,1
1038,-2.12,-80.01,5.27,2.00,0.9790,19,0,1.00,None,1
1039,-2.12,-80.01,5.27,2.00,0.9790,19,0,1.00,None,1
1040,-2.13,-79.83,5.27,2.00,0.9790,19,0,1.00,None,1
1041,-2.13,-79.83,5.27,2.00,0.9790,19,0,1.00,None,1
1042,-2.13,-79.83,5.27,2.00,0.9790,19,0,1.00,None,1
1043,-2.14,-79.70,5.27,2.00,0.9789,19,0,1.00,None,1
1044,-2.14,-79.70,5.27,2.00,0.9789,19,0,1.00,None,1
1045,-2.14,-79.70,5.27,2.00,0.9789,19,0,1.00,None,1
1046,-2.15,-79.57,5.27,2.00,0.9789,19,0,1.00,None,1
1047,-2.15,-79.57,5.27,2.00,0.9789,19,0,1.00,None,1
1048,-2.15,-79.57,5.27,2.00,0.9789,19,0,1.00,None,1
1049,-2.16,-79.45,5.27,2.00,0.9789,19,0,1.00,None,1
1050,-2.16,-79.45,5.27,2.00,0.9789,19,0,1.00,None,1
1051,-2.16,-79.38,5.27,2.00,0.9788,19,0,1.00,None,1
1052,-2.16,-79.38,5.27,2.00,0.9788,19,0,1.00,None,1
1053,-2.16,-79.38,5.27,2.00,0.9788,19,0,1.00,None,1
1054,-2.16,-79.38,5.27,2.00,0.9788,19,0,1.00,None,1
1055,-2.17,-79.20,5.27,2.00,0.9788,19,0,1.00,None,1
1056,-2.17,-79.20,5.27,2.00,0.9788,19,0,1.00,None,1
1057,-2.17,-79.20,5.27,2.00,0.9788,19,0,1.00,None,1
1058,-2.18,-79.08,5.27,2.00,0.9787,19,0,1.00,None,1
1059,-2.18,-79.08,5.27,2.00,0.9787,19,0,1.00,None,1
1060,-2.18,-79.08,5.27,2.00,0.9787,19,0,1.00,None,1
1061,-2.18,-79.08,5.27,2.00,0.9787,19,0,1.00,None,1
1062,-2.19,-78.95,5.27,2.00,0.9787,19,0,1.00,None,1
1063,-2.19,-78.95,5.27,2.00,0.9787,19,0,1.00,None,1
1064,-2.19,-78.95,5.27,2.00,0.9787,19,0,1.00,None,1
1065,-2.19,-78.82,5.27,2.00,0.9787,19,0,1.00,None,1
1066,-2.19,-78.82,5.27,2.00,0.9787,19,0,1.00,None,1
1067,-2.19,-78.82,5.27,2.00,0.9787,19,0,1.00,None,1
1068,-2.20,-78.70,5.27,2.00,0.9786,19,0,1.00,None,1
1069,-2.20,-78.70,5.27,2.00,0.9786,19,0,1.00,None,1
1070,-2.20,-78.70,5.27,2.00,0.9786,19,0,1.00,None,1
1071,-2.20,-78.70,5.27,2.00,0.9786,19,0,1.00,None,1
1072,-2.21,-78.52,5.27,2.00,0.9786,19,0,1.00,None,1
1073,-2.21,-78.52,5.27,2.00,0.9786,19,0,1.00,None,1
1074,-2.21,-78.52,5.27,2.00,0.9786,19,0,1.00,None,1
1075,-2.22,-78.40,5.27,2.00,0.9786,19,0,1.00,None,1
1076,-2.22,-78.40,5.27,2.00,0.9786,19,0,1.00,None,1
1077,-2.22,-78.40,5.27,2.00,0.9786,19,0,1.00,None,1
1078,-2.22,-78.40,5.27,2.00,0.9786,19,0,1.00,None,1
1079,-2.23,-78.27,5.27,2.00,0.9785,19,0,1.00,None,1
1080,-2.23,-78.27,5.27,2.00,0.9785,19,0,1.00,None,1
1081,-2.23,-78.27,5.27,2.00,0.9785,19,0,1.00,None,1
1082,-2.24,-78.14,5.27,2.00,0.9785,19,0,1.00,None,1
1083,-2.24,-78.14,5.27,2.00,0.9785,19,0,1.00,None,1
1084,-2.24,-78.14,5.27,2.00,0.9785,19,0,1.00,None,1
1085,-2.24,-78.02,5.27,2.00,0.9785,19,0,1.00,None,1
1086,-2.24,-78.02,5.27,2.00,0.9785,19,0,1.00,None,1
1087,-2.24,-78.02,5.27,2.00,0.9785,19,0,1.00,None,1
1088,-2.25,-77.89,5.27,2.00,0.9784,19,0,1.00,None,1
1089,-2.25,-77.89,5.27,2.00,0.9784,19,0,1.00,None,1
1090,-2.25,-77.82,5.27,2.00,0.9784,19,0,1.00,None,1
1091,-2.25,-77.82,5.27,2.00,0.9784,19,0,1.00,None,1
1092,-2.25,-77.82,5.27,2.00,0.9784,19,0,1.00,None,1
1093,-2.26,-77.69,5.27,2.00,0.9784,19,0,1.00,None,1
1094,-2.26,-77.69,5.27,2.00,0.9784,19,0,1.00,None,1
1095,-2.26,-77.69,5.27,2.00,0.9784,19,0,1.00,None,1
1096,-2.26,-77.69,5.27,2.00,0.9784,19,0,1.00,None,1
1097,-2.27,-77.52,5.27,2.00,0.9783,19,0,1.00,None,1
1098,-2.27,-77.52,5.27,2.00,0.9783,19,0,1.00,None,1
1099,-2.27,-77.52,5.27,2.00,0.9783,19,0,1.00,None,1
1100,-2.27,-77.52,5.27,2.00,0.9783,19,0,1.00,None,1
1101,-2.28,-77.39,5.27,2.00,0.9783,19,0,1.00,None,1
1102,-2.29,-77.32,5.27,2.00,0.9783,19,0,1.00,None,1
1103,-2.29,-77.32,5.27,2.00,0.9783,19,0,1.00,None,1
1104,-2.29,-77.32,5.27,2.00,0.9783,19,0,1.00,None,1
1105,-2.29,-77.32,5.27,2.00,0.9783,19,0,1.00,None,1
1106,-2.29,-77.19,5.27,2.00,0.9782,19,0,1.00,None,1
1107,-2.29,-77.19,5.27,2.00,0.9782,19,0,1.00,None,1
1108,-2.29,-77.19,5.27,2.00,0.9782,19,0,1.00,None,1
1109,-2.30,-77.07,5.27,2.00,0.9782,19,0,1.00,None,1
1110,-2.30,-77.07,5.27,2.00,0.9782,19,0,1.00,None,1
1111,-2.30,-77.07,5.27,2.00,0.9782,19,0,1.00,None,1
1112,-2.31,-76.94,5.27,2.00,0.9782,19,0,1.00,None,1
1113,-2.31,-76.94,5.27,2.00,0.9782,19,0,1.00,None,1
1114,-2.31,-76.94,5.27,2.00,0.9782,19,0,1.00,None,1
1115,-2.31,-76.94,5.27,2.00,0.9782,19,0,1.00,None,1
1116,-2.32,-76.77,5.27,2.00,0.9781,19,0,1.00,None,1
1117,-2.32,-76.77,5.27,2.00,0.9781,19,0,1.00,None,1
1118,-2.32,-76.70,5.27,2.00,0.9781,19,0,1.00,None,1
1119,-2.32,-76.70,5.27,2.00,0.9781,19,0,1.00,None,1
1120,-2.33,-76.63,5.27,2.00,0.9781,19,0,1.00,None,1
1121,-2.33,-76.63,5.27,2.00,0.9781,19,0,1.00,None,1
1122,-2.33,-76.63,5.27,2.00,0.9781,19,0,1.00,None,1
1123,-2.33,-76.63,5.27,2.00,0.9781,19,0,1.00,None,1
1124,-2.34,-76.44,5.27,2.00,0.9780,19,0,1.00,None,1
1125,-2.34,-76.44,5.27,2.00,0.9780,19,0,1.00,None,1
1126,-2.34,-76.44,5.27,2.00,0.9780,19,0,1.00,None,1
1127,-2.35,-76.32,5.27,2.00,0.9780,19,0,1.00,None,1
1128,-2.35,-76.32,5.27,2.00,0.9780,19,0,1.00,None,1
1129,-2.35,-76.32,5.27,2.00,0.9780,19,0,1.00,None,1
1130,-2.35,-76.32,5.27,2.00,0.9780,19,0,1.00,None,1
1131,-2.35,-76.19,5.27,2.00,0.9779,19,0,1.00,None,1
1132,-2.35,-76.19,5.27,2.00,0.9779,19,0,1.00,None,1
1133,-2.35,-76.19,5.27,2.00,0.9779,19,0,1.00,None,1
1134,-2.36,-76.07,5.27,2.00,0.9779,19,0,1.00,None,1
1135,-2.36,-76.01,5.27,2.00,0.9779,19,0,1.00,None,1
1136,-2.36,-76.01,5.27,2.00,0.9779,19,0,1.00,None,1
1137,-2.36,-76.01,5.27,2.00,0.9779,19,0,1.00,None,1
1138,-2.36,-76.01,5.27,2.00,0.9779,19,0,1.00,None,1
1139,-2.36,-76.01,5.27,2.00,0.9779,19,0,1.00,None,1
1140,-2.38,-75.82,5.27,2.00,0.9778,19,0,1.00,None,1
